,condition,target,world_model,shadow_model,label,category
30,toenail,2.4728079033991963e-06,1.28572575654251e-06,2.3417791195078275e-06,0,B-Diagnostic_procedure
31,snapping,7.183311999458551e-06,1.0124009051299118e-06,7.239651413734548e-06,0,B-Detailed_description
32,brain cancer,1.1751115332077098e-05,1.3175968500540173e-05,1.3083735029285055e-05,0,B-Biological_structure
33,Levaquin,2.436707352660249e-08,3.445560539311491e-08,2.4945728380522335e-08,0,B-Detailed_description
34,numb,0.0007708869676594832,0.0006764116002422079,0.0007619059005462061,0,B-Sign_symptom
35,Fluticasone,2.6450474163083667e-05,1.3983876669735307e-05,2.5989674453400838e-05,0,B-Medication
36,nausea and vomiting,0.0028511113595309,6.28267789110981e-05,0.0028526779480032433,1,B-Sign_symptom
37,fever,0.013717779689386,0.05350216947699273,0.013879479841527103,1,B-Sign_symptom
38,nausea,4.231738768455963e-05,1.0428912377727759e-05,4.231738768455963e-05,1,B-Sign_symptom
39,Zofran,1.2163550995431474e-06,7.872062961735268e-07,1.0083803320886045e-06,1,B-Medication
40,abdominal pain,0.009941036580483217,0.04261790160169932,0.01004840061427329,1,B-Biological_structure
41,vomiting,0.8242863477786306,0.8856729368800137,0.8281188220511717,1,B-Sign_symptom
42,cataract,1.658791731864941e-05,7.895715374922201e-06,1.6849140017591906e-05,0,B-Disease_disorder
43,multiple myeloma,0.0001601403356889887,4.381143799833118e-05,0.00015307257341314292,0,B-Detailed_description
44,Reglan,3.7591265958098006e-05,2.6888018741201293e-05,3.502768680919703e-05,0,B-Detailed_description
45,psychiatric,4.870701466268941e-05,5.5978078500519e-05,4.947403853572487e-05,0,B-Detailed_description
46,glucotrol,9.265935313889788e-08,1.1670061532658173e-09,1.0725080718136832e-07,0,B-Medication
47,phlegm,1.1527783532326965e-05,7.085421380476749e-06,1.404976423152071e-05,0,B-Coreference
48,pain,0.7350172357825225,0.9148178353938475,0.7464098222773635,1,B-Sign_symptom
49,dizziness,0.010377183761268345,0.0031910726402436737,0.010077267897420337,1,B-Sign_symptom
50,cardiovascular accident,1.0845179016416463e-06,7.607191211769933e-07,1.0030150942450052e-06,1,B-Disease_disorder
51,wheezing,0.0013482193061531722,0.00013919397022733,0.001482040191063385,1,B-Sign_symptom
52,shortness of breath,0.007374430253523528,0.023767842536183737,0.007478568696806124,1,B-Sign_symptom
53,leukemia,0.9613384853683902,0.9191830081959416,0.9587602282878276,1,B-Disease_disorder
54,headedness,4.587655416019928e-07,4.237219302822702e-08,4.364765220239645e-07,1,B-Sign_symptom
55,chest pain,0.006782508908352877,0.01774704506175446,0.006982449308246068,1,B-Biological_structure
56,peripheral edema,8.972339655954324e-05,0.00015542910225898972,7.99469869558877e-05,1,B-Biological_structure
57,chronic lymphocytic leukemia,0.00010090518632313098,0.00010780930722667227,0.00010483998246122026,1,B-Detailed_description
58,allergies,0.0003598988637540498,0.00026704302265735566,0.0003727766169103359,0,B-Sign_symptom
59,Rashes,2.2339958834505645e-06,1.960163019988012e-06,2.2869733404217273e-06,0,B-Sign_symptom
60,dehydration,0.001184681638481211,0.0006967147887336202,0.0012127754326516059,0,B-Therapeutic_procedure
61,reflux,4.264928706969257e-05,1.8282239284244697e-05,4.133710645466825e-05,0,B-Therapeutic_procedure
62,paralysis,0.00010072414654929499,5.134687411105582e-05,0.00011324720203489201,0,B-Disease_disorder
63,septic,9.117458253520512e-05,0.0001113544081740764,8.699939442205066e-05,0,B-Detailed_description
64,Clozaril,1.5641822833124501e-06,2.867876386292284e-07,2.024184901389835e-06,0,B-Medication
65,brain hemorrhage,2.2695841207032023e-05,2.994324256923688e-05,2.6709611929019793e-05,0,B-Biological_structure
66,Salmeterol,4.10263899903519e-08,2.5017349609556345e-08,4.5872418226352426e-08,0,B-Medication
67,Methotrexate,2.240976671874894e-05,6.678523704275754e-05,2.3679432779589314e-05,0,B-Medication
68,pain,0.00376491046081923,0.0012471515981541577,0.0037796457147493746,1,B-Sign_symptom
69,rashes,0.0005789203237291848,0.00029220469004256417,0.0006105666790405407,1,B-Sign_symptom
70,seizures,0.001290992727969344,0.004753290913621198,0.0013424201660216573,1,B-Sign_symptom
71,vomiting,0.002498193270938647,0.005390439535928788,0.002577494437949569,1,B-Sign_symptom
72,swelling,0.0014178781293741939,0.002326707906235116,0.0013742546054266182,1,B-Sign_symptom
73,Clozaril,1.6041155245832538e-07,1.899009760894734e-08,2.0596860250447527e-07,0,B-Medication
74,traumatic injuries,4.460220293458377e-06,4.7715794304987435e-06,4.47767687822778e-06,0,B-Disease_disorder
75,radiculopathy,3.133639442873768e-05,6.040837358879286e-06,2.961359236839798e-05,0,B-Disease_disorder
76,neurological disorders,5.9097129792634804e-05,3.889156949041851e-05,6.109228305553586e-05,0,B-Disease_disorder
77,adenopathy,3.8007220618970464e-05,1.3812917044746443e-05,3.749112573724611e-05,0,B-Disease_disorder
78,liver cancer,0.0004576283802704717,0.0004141015278794728,0.0005170438866092687,1,B-Biological_structure
79,diabetes,0.01123994643609412,0.011573548620908968,0.012153279839335776,1,B-Disease_disorder
80,ovarian cancer,0.0001994964023759928,0.00031931933872753147,0.00020677346829635132,1,B-Biological_structure
81,cancers,0.0001431578772487709,4.4040408949326956e-05,0.0001431578772487709,1,B-Disease_disorder
82,heart disease,0.001042419422337892,0.0016796246711766316,0.0011980610747448382,1,B-Disease_disorder
83,heart attacks,6.254103854377158e-05,1.932615245748053e-05,6.528692313537723e-05,0,B-Sign_symptom
84,cocaine,7.96793581553195e-05,7.343627353806483e-05,7.543890006559033e-05,0,B-Medication
85,morphine,7.185261470063415e-05,6.924438898045222e-05,6.416107946297054e-05,0,B-Medication
86,Prednisone,0.00010124497063015002,2.1190305136025275e-05,0.00010213484448540815,0,B-Medication
87,nausea or vomiting,3.39875234853615e-06,5.376377419940807e-08,3.3737444927428903e-06,0,B-Sign_symptom
88,"complaints of blood in my stool. But after you sent me to that doctor, that gastro",7.081716258951571e-36,1.0834344352512477e-39,6.743414154515982e-36,1,B-Sign_symptom
89,bleeding,0.004200061125954622,0.001382064753283288,0.004316490893440766,1,B-Sign_symptom
90,iron,0.00223936597512432,0.0024300648380420693,0.0023104510818123167,1,B-Diagnostic_procedure
91,fatigue,0.00016736851500600766,0.0006491818020648198,0.0001700041856069086,1,B-Sign_symptom
92,ulcers,0.0009272601271038713,0.00021610539027751546,0.0009098250315155932,1,B-Sign_symptom
93,polyps,0.0006110886006856681,0.00036348557248311385,0.0006282586331821815,1,B-Disease_disorder
94,mesna,2.2862907487214133e-08,2.0029191485036213e-09,2.215948977336598e-08,0,B-Diagnostic_procedure
95,redness,1.7128640593542757e-06,0.00010799037948817816,1.6472451029842038e-06,0,B-Sign_symptom
96,diabetes mellitus,7.564418128055593e-06,5.7673932519255176e-05,8.605714658582238e-06,0,B-Disease_disorder
97,chest pain,6.223641371590435e-05,0.00034722371889585503,6.567058825882539e-05,0,B-Biological_structure
98,Prevacid,4.460249338454391e-08,3.2630506999011144e-07,4.3734466220844785e-08,0,B-Medication
99,blurred vision,4.0070188462324164e-05,6.39274693816784e-05,4.177845090302103e-05,0,B-Sign_symptom
100,pain,0.00433338537779694,0.0071593834728748236,0.004384465734147754,1,B-Sign_symptom
101,shortness of breath,0.0011942032432741253,0.01121365614722073,0.0012164823063073337,1,B-Sign_symptom
102,tiredness,0.00015784354295584935,0.00010952145926221937,0.0001504683492317991,1,B-Sign_symptom
103,cholesterol,0.00036556644618112785,3.9453136809393116e-05,0.00037864699444137046,1,B-Diagnostic_procedure
104,fatigue,0.007342598352649541,0.00287602415062509,0.007285457798938988,1,B-Sign_symptom
105,cancer,0.006505181927993911,0.0008003784029905554,0.0069247301166021165,1,B-Disease_disorder
106,aortic stenosis,0.00019417119846713385,0.000106457248044746,0.00022438906605005098,0,B-Sign_symptom
107,polycythemia vera,0.00046328334899222215,0.00019542622509751575,0.0005207851332834876,0,B-Disease_disorder
108,cerebrovascular disease,3.264450560585047e-05,2.4073679772263335e-05,3.474989630453787e-05,0,B-Disease_disorder
109,Cortisone,2.747253694008069e-06,1.5447754341447383e-06,2.8705433774255405e-06,0,B-Medication
110,heart attacks,5.716714572684922e-05,2.747449370054295e-05,5.8067391471748726e-05,0,B-Sign_symptom
111,S T D,3.161825478748381e-08,3.9886033883447115e-12,3.094620074360643e-08,0,B-Lab_value
112,bleeding,0.0014345916998185365,0.00028982865262189685,0.001468612061583148,1,B-Sign_symptom
113,diabetic,0.0015694481786058482,0.0009404386528258593,0.001619267811688058,1,B-Detailed_description
114,traumatic stroke,2.1947416734286945e-07,1.7779007451858843e-08,2.069838636709483e-07,1,B-Disease_disorder
115,diabetes,0.009614035663298822,0.003346723812832643,0.010075422868204176,1,B-Disease_disorder
116,numbness,0.00010824276460415783,6.315383470962145e-05,0.00010732669197625476,1,B-Sign_symptom
117,alcohol,0.0038692774298736865,0.0015882153630814389,0.0037065409343209226,1,B-Activity
118,seizures,0.0025574362170995664,0.0058036415234688455,0.0025977099773754862,1,B-Sign_symptom
119,liver disfunctions,5.070843780756261e-10,2.1069875016218106e-10,4.388449738316447e-10,1,B-Biological_structure
120,stroke,0.000955644094802374,2.0057411828859986e-05,0.0009083269201003007,1,B-Detailed_description
121,phlegm,1.5444242048856711e-06,6.962088724635006e-07,1.8565745647181749e-06,0,B-Coreference
122,bad his leg deformans,3.768377882084281e-23,3.6997328235401823e-22,4.745103948910106e-23,0,B-Lab_value
123,wheezing,4.35472448818466e-05,4.19045507960365e-05,4.60761895985231e-05,0,B-Sign_symptom
124,septic,0.00010742992321828332,5.987121853367109e-05,0.00010072414654929499,0,B-Detailed_description
125,rectocele,1.5791203917981638e-06,5.5544111617220054e-08,1.4473145111408634e-06,0,B-Diagnostic_procedure
126,nausea,0.00477791987398702,0.0003535827228333685,0.004722255185280535,0,B-Sign_symptom
127,Um,1.228919782568512e-06,5.091726216619328e-06,1.228919782568512e-06,0,B-Coreference
128,effusion,9.005493301435107e-06,5.288556914647699e-06,8.878872852867535e-06,0,B-Disease_disorder
129,Accutane,6.4685238079302315e-06,2.030224223072097e-06,5.2352939045096025e-06,0,B-Diagnostic_procedure
130,throbbing,6.016073860826712e-05,1.9213793333107778e-05,5.8279544056203655e-05,1,B-Detailed_description
131,chills,0.005099435202460925,0.0017244649654259254,0.005086690125379246,1,B-Sign_symptom
132,cough,0.0063050385209265985,0.003018516198546017,0.006737946999085467,1,B-Sign_symptom
133,fever,0.05786691927975335,0.07616637234866085,0.058206980009571974,1,B-Sign_symptom
134,bad migraine,3.761539582202955e-09,1.5204964548174396e-08,3.6744036116318696e-09,1,B-Sign_symptom
135,diarrhea,0.0019380096231891768,0.003434798520008612,0.00202309856457243,1,B-Sign_symptom
136,headache,0.03839739731272356,0.005237259102545206,0.039154716157789815,1,B-Sign_symptom
137,"nausea, vomiting",0.013521600975908757,0.009040391937303608,0.013318470204201878,1,B-Sign_symptom
138,trauma,0.0002937408916898234,0.00010393122949103603,0.00029836663765214793,1,B-Disease_disorder
139,psychotic,5.214525297609196e-06,1.6923753327684437e-05,5.68246750312394e-06,0,B-Detailed_description
140,insomnia,0.0006883246199401248,0.00013695504446738376,0.0007471692690802618,0,B-History
141,breathlessness,8.619600733386716e-05,0.00013232761586593722,9.503831137753978e-05,0,B-Sign_symptom
142,Zoloft,5.388685944628008e-07,2.5307296374896236e-06,4.906505952097933e-07,0,B-Coreference
143,numb,0.0003684336193539422,0.0009050084228549754,0.0003570981085762476,0,B-Sign_symptom
144,Psoriasis,1.5659181745687473e-05,3.04542830836378e-06,1.754173375717671e-05,0,B-Sign_symptom
145,bad headache,0.00028387055953098657,0.00013710625521438558,0.0002840091903327692,0,B-Lab_value
146,infections,0.00012055101905409388,8.311584357687406e-05,0.00012149651241487151,0,B-Disease_disorder
147,Borax,3.0106985761907653e-09,8.217572418553964e-10,2.698772761622098e-09,0,B-Coreference
148,chills,0.0023319856593958473,0.002383900086571544,0.002382629116977122,1,B-Sign_symptom
149,pain,0.7103190668234423,0.8636067733287893,0.7271637980627847,1,B-Sign_symptom
150,nausea,0.017821604886925947,0.004789922419869781,0.01734089836757066,1,B-Sign_symptom
151,pimples,3.2092350265774333e-06,7.223152573160919e-07,3.0861351716838023e-06,1,B-Family_history
152,Fever,0.0016706688896846523,0.006261915752576686,0.0017714842933461014,1,B-Sign_symptom
153,vomiting,0.0027011909787190663,0.0033102346721209015,0.00272237668213834,1,B-Sign_symptom
154,chest pain,0.0017161432540836784,0.008807610891593093,0.0017714842047718896,1,B-Biological_structure
155,headache,0.00828781595428152,0.011795011579027447,0.008685556546456925,1,B-Sign_symptom
156,Accutane,9.124131821695286e-06,1.0507821500402364e-06,7.556814420160664e-06,1,B-Diagnostic_procedure
157,Cortisone,1.4046870362457645e-05,7.415846275261737e-06,1.5342252993616975e-05,0,B-Medication
158,renal cancer,1.3105402423733155e-07,4.543201622330606e-08,1.4225779038377497e-07,0,B-Disease_disorder
159,jaundice,0.0003376037120311459,0.004903053084952319,0.00035385399025536306,0,B-Sign_symptom
160,sprained,4.548189801441954e-06,2.6060775548430456e-06,4.369682089068437e-06,0,B-Detailed_description
161,Remeron,2.721157817578493e-06,7.620722819258914e-07,3.4804136719239595e-06,0,B-Coreference
162,hypergranulation,7.795084509503378e-08,1.6910093450363607e-08,9.293121881999245e-08,0,B-Disease_disorder
163,belly pain,1.6153845793653961e-06,1.0497984691046229e-05,1.7128640593542757e-06,0,B-Biological_structure
164,bruising,0.00024614978874433057,0.0004810887334400684,0.00024498071862654597,0,B-Therapeutic_procedure
165,choking,1.99893185415605e-05,1.3828043894050912e-05,1.92235397739158e-05,0,B-Sign_symptom
166,pain,0.03002096223978132,0.0026639993071201473,0.03002096223978132,1,B-Sign_symptom
167,osteoarthritis,0.004091681747389826,0.0017161535711982749,0.0035023553863825847,1,B-Disease_disorder
168,bone pain,0.00016127139966386398,1.3231405837440721e-05,0.00017033654524196748,1,B-Biological_structure
169,Lexapro,1.0560023439911857e-05,6.562033403275838e-06,1.0303759699119943e-05,1,B-Medication
170,osteoporosis,0.002403731256979762,0.002954175192044484,0.002985745719678857,1,B-Disease_disorder
171,morphine,7.504910997868187e-05,0.00011699182641150476,6.727949010696806e-05,0,B-Medication
172,sick sinus syndrome,1.1730729608666098e-06,1.204493541628174e-06,1.3029192032426382e-06,0,B-Disease_disorder
173,throat tightness,5.062597952858783e-07,2.1086014104764406e-06,4.83216592080692e-07,0,B-Sign_symptom
174,irritable bowel syndrome,0.0002667856740044398,0.00022276563828810378,0.00027751058288012743,0,B-Disease_disorder
175,Cortisone,3.114152627601596e-05,9.824606885943993e-06,3.273978480138412e-05,0,B-Medication
176,hydrochlorothiazide,0.0002501915466682991,0.00013009587511711465,0.0002404213784347517,1,B-Medication
177,ankle swelling,6.103264945573025e-05,0.0002453275878487634,5.733486815682877e-05,1,B-Biological_structure
178,shortness of breath,0.0026240683660625663,0.0008797831772430114,0.0026777890020328677,1,B-Sign_symptom
179,hypertension,0.027656607784968396,0.007549272561466942,0.02749503049258667,1,B-Sign_symptom
180,chest pain,0.008381416628736845,0.0022672202127021375,0.008517563101529048,1,B-Biological_structure
181,potassium,0.0005639929536909623,0.00168977829975291,0.0005773677188930575,1,B-Diagnostic_procedure
182,potassium chloride,0.001572516305949812,0.0001280155875390953,0.0015451161399020854,1,B-Diagnostic_procedure
183,neuromuscular diseases,1.5965364813767507e-07,1.2298787043539247e-08,1.7671779119662958e-07,0,B-Disease_disorder
184,muscular pain,9.268702090512769e-06,9.709857000461117e-07,8.97476596727102e-06,0,B-Biological_structure
185,green,2.487710886551368e-05,3.4199364509934845e-05,2.5666793069631218e-05,0,B-Lab_value
186,heart problems,2.6898568187596384e-05,5.299984570492556e-06,2.7752420398717656e-05,0,B-Disease_disorder
187,albuterol,0.0009432853621242234,0.002239645401624297,0.0008672414544723055,0,B-Diagnostic_procedure
188,cancer,0.0003030652285138832,0.00020805340257605123,0.00032010067572811824,0,B-Disease_disorder
189,cramps,7.783358781165646e-05,1.5280702144847885e-05,7.921385797645082e-05,0,B-Sign_symptom
190,depression,0.03323017600700365,0.03802104590057734,0.0338194634672617,1,B-Sign_symptom
191,mood disorders,0.001121633919585607,6.28156273978617e-05,0.0011370740941251364,1,B-Disease_disorder
192,anxiousness,7.2821959482290365e-06,3.914600661600333e-06,6.975916088695255e-06,1,B-Sign_symptom
193,anxiety,0.01603770927535055,0.020826161608941407,0.014320061826012278,1,B-Sign_symptom
194,nervousness,0.0005748359685222369,3.645906292383875e-05,0.0005528143649770179,1,B-Sign_symptom
195,sepsis,1.4671533641021551e-05,5.7664420687622733e-05,1.5137083367466641e-05,0,B-Disease_disorder
196,osteomyelitis,1.3059893236373436e-06,2.0986133690151813e-07,1.5749122383842204e-06,0,B-Disease_disorder
197,Ecstasy,2.549271277934249e-05,6.404773772938619e-06,2.5957459993522008e-05,0,B-Sign_symptom
198,psychotic,0.0008367899288827503,0.0002045576177083325,0.0009262420170135229,0,B-Detailed_description
199,twitch,1.834322979579428e-05,5.273465188548742e-06,1.7918309335239427e-05,0,B-Detailed_description
200,stenosis,1.9797476458051334e-05,5.717826992564575e-05,2.0229884219684172e-05,1,B-Coreference
201,pain,0.00800151004091445,0.0020670310743672753,0.008127515489292211,1,B-Sign_symptom
202,degenerative joint disease of both knees,9.422803982171273e-09,5.323698063893477e-09,7.793443941551769e-09,1,B-Disease_disorder
203,arthritis,0.006111052879135632,0.006878767625472094,0.006207287959034086,1,B-Disease_disorder
204,steroids,0.0002512498991460061,4.805704371388931e-05,0.0002397443285892053,1,B-Medication
205,inflammation,0.0004957816251809691,0.0013483051738453248,0.0005298223480320457,0,B-Disease_disorder
206,bleeding,0.000491923421964374,0.00021694586441595276,0.0005095252235754566,0,B-Sign_symptom
207,phobias,6.214782907562585e-08,1.482953160939018e-07,6.686846340393543e-08,0,B-Sign_symptom
208,hernias,2.862482773749997e-07,3.9185950110881767e-05,3.5346944181493033e-07,0,B-Disease_disorder
209,sexual dysfunction,6.715227830311512e-06,2.4161082386333474e-05,6.921629079001669e-06,0,B-Disease_disorder
210,cough,0.0006964384075679953,0.0007872178409713669,0.0007471692690802618,1,B-Sign_symptom
211,pain,0.004594880638037095,0.0013877093295233938,0.004630918733533246,1,B-Sign_symptom
212,head fullness,1.1514762916417637e-07,3.2908972663144243e-09,9.902141471014659e-08,1,B-Sign_symptom
213,numbness,0.0002456844910301013,0.0012143661499773506,0.0002398211633727565,1,B-Sign_symptom
214,headache,0.039461810402706236,0.006899966483835369,0.040953725337013185,1,B-Sign_symptom
215,hydrocephalus,9.293029276667097e-05,2.2766327873223833e-05,9.034228705270346e-05,1,B-Coreference
216,strokes,4.231738768455963e-05,1.8175690658973227e-05,4.7578717883271245e-05,0,B-Detailed_description
217,shortness of breath,0.0015091277413457427,0.0035329092060461874,0.0015597135889555752,0,B-Sign_symptom
218,hypothermia,0.00022484811008693082,6.092910488155164e-05,0.00024845920050141715,0,B-Disease_disorder
219,hypertension,0.010767208646547101,0.004588894096353632,0.010851656910604076,0,B-Sign_symptom
220,gall stones,6.801023108278282e-06,4.234860432316257e-07,6.708672940086305e-06,0,B-Sign_symptom
221,drug allergies,9.762519034984247e-05,2.681121113249412e-06,9.333672545153278e-05,0,B-History
222,pneumonia,0.0227053159293816,0.004612562743815549,0.02398159063135101,1,B-Disease_disorder
223,prostate,0.0001376735850959261,2.8956607284540873e-05,0.0001500281672245135,1,B-Biological_structure
224,diabetes,0.0055859542589981,0.0023788673158691366,0.005923035548100603,1,B-Disease_disorder
225,inherited lung disease,1.1264512574763299e-07,3.5120001878608142e-09,1.0314209874744874e-07,1,B-Detailed_description
226,bronchiectasis,0.0007558411363271815,0.0007498316584309888,0.0005670195897555119,1,B-Disease_disorder
227,Um,7.112442044071631e-07,2.2336390830240783e-06,7.002173850795985e-07,0,B-Coreference
228,Norflex,3.995728557559744e-10,2.287163097499519e-09,3.581747930283181e-10,0,B-Detailed_description
229,bad his leg deformans,1.583214286159632e-23,3.0671856789038092e-22,2.1138684105869902e-23,0,B-Lab_value
230,Creatinine,0.00028179902849608825,9.827493375741777e-05,0.0002715498716881532,0,B-Diagnostic_procedure
231,nodding,5.515933130022035e-09,4.771937625889217e-10,5.022314267564466e-09,0,B-Clinical_event
232,sudden movements,7.509993024492697e-09,1.082329004435273e-07,6.575969613640294e-09,1,B-Detailed_description
233,dizziness,0.01775158417051629,0.009265180017458227,0.01726156861393615,1,B-Sign_symptom
234,inflammation,0.0007739041726384842,0.0010679084824421433,0.000820604905525511,1,B-Disease_disorder
235,sinusitis,0.0012561704645024665,0.000231191257370439,0.0012549442872666335,1,B-Sign_symptom
236,allergy,0.003232902300988401,0.0012159675527944336,0.0031952376885735364,1,B-Sign_symptom
237,sensorineural hearing loss,9.690644190534207e-06,8.04406710351234e-06,9.636376711478074e-06,1,B-Sign_symptom
238,throat,0.0012415356973826304,0.0003313892433151143,0.0012561704645024665,1,B-Biological_structure
239,infections,0.0006516926518801511,0.0002141345779133405,0.0006516926518801511,1,B-Disease_disorder
240,fullness,1.0730903518219659e-05,7.992391088866279e-07,1.0061081440647133e-05,1,B-Sign_symptom
241,Sinusitis,0.000502790497797376,0.0001969731782610389,0.00047853777766479857,1,B-Sign_symptom
242,infection,0.0017440199750102805,0.0005120550870499585,0.001730447903889382,1,B-Disease_disorder
243,sinus infection,0.0009445105510898831,0.00033047618397220136,0.0009408282063781959,0,B-Detailed_description
244,leg deformities,2.7817230474508824e-09,2.2570017047291575e-09,3.4215776194418212e-09,0,B-Biological_structure
245,stomach pain,3.823057384639185e-05,0.0001255608113829289,4.269095870839397e-05,0,B-Biological_structure
246,Loratadine Beclomethasone,5.146926275404068e-12,5.832118228141395e-12,5.353840218306366e-12,0,B-Medication
247,Borax,2.9586800622086356e-08,9.02491889088523e-10,2.7256639340253953e-08,0,B-Coreference
248,rheumatic fever,5.9097129792634695e-05,1.3058702095386757e-05,5.847997617073531e-05,0,B-Detailed_description
249,cocaine,5.266483988156777e-05,1.5097335364365057e-05,5.064728154915831e-05,0,B-Medication
250,lightheadedness,0.0006199960269443151,0.00011918146036971672,0.0006134662589268383,0,B-Sign_symptom
251,Reglan,9.442285491118981e-06,1.7900508625777164e-06,7.4694626187121785e-06,0,B-Detailed_description
252,twitch,8.350325039323543e-05,3.76122612071893e-05,8.093412546792363e-05,0,B-Detailed_description
253,Creatinine,3.5593512494975416e-05,6.706590003212763e-06,3.480720908580331e-05,0,B-Diagnostic_procedure
254,left patellar chondromalacia,1.0679339940887985e-10,8.032973229144169e-11,7.384436673386126e-11,1,B-Biological_structure
255,bleeding,0.00020992714836132686,4.945848219216673e-05,0.00022000176256168122,1,B-Sign_symptom
256,pain,0.006280457191233963,0.0026425933807318453,0.0063050385209265985,1,B-Sign_symptom
257,dislocating,1.1186710943887745e-06,5.2688889641160256e-06,9.70258622356459e-07,1,B-Therapeutic_procedure
258,infection,0.0008238167035070768,0.00016409190439425612,0.0008367899288827503,1,B-Disease_disorder
259,snapping,0.0002737966172519944,1.695790455138742e-05,0.000269551794148722,0,B-Detailed_description
260,Psoriasis,1.92235397739158e-05,2.7188262285838625e-05,2.3461348161511148e-05,0,B-Sign_symptom
261,bad rash,4.664453371742782e-07,8.516677839847148e-08,4.907437693744173e-07,0,B-Lab_value
262,nasal inflammation,9.439467257257522e-08,1.1405880167602197e-07,1.0654616196783664e-07,0,B-Biological_structure
263,Diabetes,6.205434652598976e-05,0.00029241647794385185,6.81533666810071e-05,0,B-Disease_disorder
264,pain,0.010075422868204176,0.005088440137025733,0.010154444373711087,1,B-Sign_symptom
265,shock,0.00042406449646342195,0.000217320444677039,0.00041101740353382464,1,B-Sign_symptom
266,Naprosyn,9.807801090466037e-08,1.297377444267339e-08,5.281030884580092e-08,1,B-Coreference
267,cramping,0.00037717080856733296,0.00017351487468600192,0.0003687936073801448,1,B-Therapeutic_procedure
268,numbness,0.0002124665329506309,0.001625922876598731,0.00021071983984639257,1,B-Sign_symptom
269,trauma,0.004316490893440766,0.0006114936660083788,0.004384465734147754,1,B-Disease_disorder
270,cortisone cream,4.238034625076999e-07,1.2177790113119937e-08,3.814283748431709e-07,0,B-Medication
271,Benadryl,0.00043261756488963853,0.00011479801211680266,0.00042332088436667313,0,B-Medication
272,death,0.0010619417574415952,0.00024986010868315674,0.001189318291849483,0,B-Outcome
273,nausea,0.013400007665140828,0.00753206079762848,0.013400007665140828,0,B-Sign_symptom
274,sleep disorder,6.228792276854751e-06,3.943255652022577e-05,6.65646563307472e-06,0,B-Disease_disorder
275,heroin,3.88326177824266e-05,3.638170362007493e-05,3.853041995332739e-05,0,B-Medication
276,hypothyroidism,0.005672140579155588,0.014961064385940031,0.006188874759579585,1,B-Disease_disorder
