,condition,target,world_model,shadow_model,label,category
19,Diabetes,0.0020936684759681264,0.002806851044079897,0.0022286984914790704,0,B-Disease_disorder
20,your bowel movements,1.6545851900270375e-09,6.092668073308959e-10,1.509730770044994e-09,0,B-Diagnostic_procedure
21,Amoxil,1.1906141399199756e-06,8.791696647236423e-07,1.2584881983092912e-06,0,B-Medication
22,headache,0.004108573052215923,0.0015140245451136264,0.004108573052215923,1,B-Sign_symptom
23,vomiting,0.003221776060183181,0.0013571814348945852,0.003429562763939208,1,B-Sign_symptom
24,migraine,0.0007188754082710504,0.0003036818906423298,0.0006753209490651953,1,B-Sign_symptom
25,Morphine,7.207060388339672e-05,1.2176582311817358e-05,6.729081741454964e-05,1,B-Medication
26,dizziness,0.003715575984114607,0.005336924702446753,0.003715575984114607,1,B-Sign_symptom
27,lightheadedness,0.00038143519262862714,0.00031468023169705105,0.0003813369895245784,1,B-Sign_symptom
28,nausea,0.014438998555999793,0.010857562019838146,0.014438998555999793,1,B-Sign_symptom
29,bowel movements,1.4551306129866604e-05,6.158886360321139e-06,1.5013214169991151e-05,0,B-Diagnostic_procedure
30,glucose,0.0001173531257371786,4.5708382245488e-05,0.00012107831382874729,0,B-Diagnostic_procedure
31,weakness,0.0013856686168272408,0.0005070021516500789,0.0013856686168272408,0,B-Sign_symptom
32,Down syndrome,1.607946927571087e-05,4.378352673122376e-06,1.5489482697402946e-05,0,B-Disease_disorder
33,ethanol,3.78386685768818e-05,8.820005912881565e-06,3.78386685768818e-05,0,B-Detailed_description
34,bad vision,2.370539480068106e-06,1.2504378377736435e-06,2.6861731447730135e-06,0,B-Lab_value
35,allergic,0.004687656507388982,0.0034138000753300957,0.004687656507388982,0,B-Detailed_description
36,nausea and vomiting,0.00025290022110762165,8.958215235772364e-05,0.00025290022110762165,1,B-Sign_symptom
37,vomiting,0.8622199659112716,0.8102336134545874,0.7609064492632925,1,B-Sign_symptom
38,abdominal pain,0.009279551157522633,0.02463467048632509,0.009939340187937682,1,B-Biological_structure
39,Zofran,1.6039157526257557e-06,9.610870442808529e-08,1.7041548888936443e-06,1,B-Medication
40,fever,0.022779077906202296,0.10912217653833432,0.02424820221041058,1,B-Sign_symptom
41,nausea,0.017078467832544787,0.021588721460162247,0.016043735774732323,1,B-Sign_symptom
42,Citalopram,8.483898836333747e-06,1.4074246154506204e-06,8.483947381732049e-06,0,B-Diagnostic_procedure
43,rectocele,5.130350605289392e-07,1.2103448278699432e-07,5.504829517104009e-07,0,B-Diagnostic_procedure
44,diabetes and kidney disease,8.208111322000357e-07,4.722860638092298e-07,7.759479141163433e-07,0,B-Disease_disorder
45,Zyrtec,2.7875220323256245e-07,1.08363691568261e-08,2.782269462482534e-07,0,B-Medication
46,Eh,5.85896260447545e-06,1.5133318224734472e-06,5.85896260447545e-06,0,B-Diagnostic_procedure
47,masses cancer,2.7348178579984966e-09,2.2316675377741822e-10,2.750706635259154e-09,0,B-Disease_disorder
48,chronic lymphocytic leukemia,4.65172202020151e-05,6.892209160704157e-05,4.6564179764314054e-05,1,B-Detailed_description
49,leukemia,0.00031681929308145367,8.97162923176555e-05,0.00031681929308145367,1,B-Disease_disorder
50,chest pain,0.002801012556082509,0.007065152307185606,0.0027995544484958118,1,B-Biological_structure
51,shortness of breath,0.0017458087746188985,0.006004481717377943,0.001754414307182609,1,B-Sign_symptom
52,peripheral edema,6.393647726536387e-05,9.039716993671977e-05,6.393659921472013e-05,1,B-Biological_structure
53,cardiovascular accident,3.3569961057693833e-06,1.6017649574844115e-06,3.2760962895200853e-06,1,B-Disease_disorder
54,dizziness,0.0016377911086178788,0.0018325220022439043,0.0016326232205484336,1,B-Sign_symptom
55,headedness,1.0778955312070655e-06,1.7457487330010137e-07,1.0611843099374082e-06,1,B-Sign_symptom
56,wheezing,0.0004359193585483033,0.0003051274412320738,0.00043590771840139585,1,B-Sign_symptom
57,pain,0.8778901913219682,0.9053966240936537,0.878429521962571,1,B-Sign_symptom
58,yeast infections,2.8648398733150024e-06,9.415632922536638e-07,3.0023264094525926e-06,0,B-Disease_disorder
59,kidney failure,0.000329962350304127,0.00015402991375777387,0.0002915725785925657,0,B-Disease_disorder
60,blood disorders,3.1753706477191146e-05,1.5060826660603394e-05,3.1753706477191146e-05,0,B-Disease_disorder
61,Motrin,2.390690551672475e-06,3.5283653361751905e-07,2.390690551672475e-06,0,B-Coreference
62,kidney stone,0.00033220792664737114,0.00012478092051561483,0.000331887500628576,0,B-Biological_structure
63,type valgus degenerative,6.0785727652896634e-15,2.061234437011534e-17,7.339831499346961e-15,0,B-Detailed_description
64,neuropathy,0.00046049282651070754,0.00020055558041985185,0.00044942420453274314,0,B-Disease_disorder
65,phobias,8.523391711746802e-07,1.0168810834028885e-07,7.075271022468701e-07,0,B-Sign_symptom
66,trauma,0.00021249905854204345,8.748070729077874e-05,0.00020596114983388277,0,B-Disease_disorder
67,hypertension,0.014438998555999793,0.02896752789306474,0.015370233955184753,0,B-Sign_symptom
68,seizures,0.007826761938836337,0.0038948221450100747,0.008280619454814137,1,B-Sign_symptom
69,vomiting,0.002843207393932858,0.0011928099882745485,0.002843207393932858,1,B-Sign_symptom
70,swelling,0.0010592370438179555,0.0011116869885116273,0.0010592370438179555,1,B-Sign_symptom
71,rashes,0.0008706127882033157,0.0004569743951475102,0.0008704733097963035,1,B-Sign_symptom
72,pain,0.006820499972930111,0.002490691860713177,0.006864874644612031,1,B-Sign_symptom
73,aureus cellulitis,1.0517693578345313e-09,1.5315349672372313e-10,1.0428386625258708e-09,0,B-Disease_disorder
74,Cephalosporins,3.071514285691754e-07,1.807615740244588e-08,3.071830658218884e-07,0,B-Diagnostic_procedure
75,discitis,2.4478391553174924e-06,4.812517878144696e-07,2.4526200417933825e-06,0,B-Disease_disorder
76,osteoarthritis,1.476503836950674e-05,7.869806554667701e-06,1.685863104547326e-05,0,B-Disease_disorder
77,femur fracture,9.170075851765102e-06,4.650383675975804e-06,8.147218315116656e-06,0,B-Biological_structure
78,cancers,0.00011164280770272821,3.6425275103031505e-05,0.00011164280770272821,1,B-Disease_disorder
79,liver cancer,0.0008341533496716762,0.00016952412724921225,0.000744014302147065,1,B-Biological_structure
80,diabetes,0.013165238104789005,0.008676847088617204,0.013165238104789005,1,B-Disease_disorder
81,heart disease,0.00252946186613301,0.005655350252476884,0.002551151380378501,1,B-Disease_disorder
82,ovarian cancer,0.00030681933467617014,8.564415246139311e-05,0.00030681933467617014,1,B-Biological_structure
83,seizures,0.0012002728176333944,0.000766004715769297,0.0012002728176333944,0,B-Sign_symptom
84,cocaine,8.797754029338913e-05,1.3231645735274748e-05,8.527075593983444e-05,0,B-Medication
85,glucose,0.0001709866627700849,9.337344008506258e-05,0.0001709866627700849,0,B-Diagnostic_procedure
86,emphysema,0.0005718980437993815,0.0004628475321679473,0.0005419441535174874,0,B-Sign_symptom
87,hypothermia,8.582991766625122e-05,1.3290816736600853e-05,7.582239540970354e-05,0,B-Disease_disorder
88,bleeding,0.0017661739185927839,0.0019715089708945794,0.0017207070449132436,1,B-Sign_symptom
89,ulcers,0.00027462915405296974,0.00032680021744170275,0.00027466687121730274,1,B-Sign_symptom
90,polyps,0.0008004335976989894,0.0007692924561735769,0.0008004335976989894,1,B-Disease_disorder
91,iron,0.0018231682401924282,0.0011777394914205287,0.0017127080605434236,1,B-Diagnostic_procedure
92,"complaints of blood in my stool. But after you sent me to that doctor, that gastro",8.548768528149464e-37,4.787344493017315e-39,7.090372236442042e-37,1,B-Sign_symptom
93,fatigue,0.0013988758908403708,0.0016182822928079614,0.0013988758908403708,1,B-Sign_symptom
94,coronary heart disease,1.2743380196060161e-05,2.9594440846227825e-06,1.2638245029347562e-05,0,B-Disease_disorder
95,creatinine,3.699931274322463e-05,4.322057997674797e-05,3.994586481982074e-05,0,B-Diagnostic_procedure
96,morphine,0.00011952061167023648,4.399019543895091e-05,0.00011227922387847691,0,B-Medication
97,Salmeterol,9.702087168062426e-08,1.4462861024337284e-08,9.981277887633275e-08,0,B-Medication
98,abscess,0.00038445688823163,6.847916354411286e-05,0.000396638919961616,0,B-Disease_disorder
99,hyperactivity,1.7060831113510688e-05,1.4051896949608694e-05,1.5111427685623155e-05,0,B-Sign_symptom
100,shortness of breath,0.0018196577374943953,0.0012641790561593875,0.002049358595260138,1,B-Sign_symptom
101,cancer,0.003473104557003602,0.0012945072239263268,0.003473104557003602,1,B-Disease_disorder
102,tiredness,0.00018280449674231176,6.197399974085961e-05,0.0001727852092285406,1,B-Sign_symptom
103,fatigue,0.004510083099624223,0.0011502994728101788,0.004510083099624223,1,B-Sign_symptom
104,cholesterol,0.0001218660581943036,3.4879433873985685e-05,0.00013297851289164068,1,B-Diagnostic_procedure
105,pain,0.01373639498967433,0.007474331154277596,0.01462231635201537,1,B-Sign_symptom
106,deformity,2.5698447408721227e-05,7.014722006601557e-06,2.554134669227484e-05,0,B-Disease_disorder
107,shoulder weakness,1.5991681022914668e-06,4.205057386062957e-07,1.4161225780781973e-06,0,B-Biological_structure
108,stroke,0.0034518757501229703,0.0014498415589777698,0.003473104557003602,0,B-Detailed_description
109,pneumonia,0.0021304124063450045,0.0008432496257321162,0.0021304124063450045,0,B-Disease_disorder
110,sinus syndrome,2.166985960915258e-08,2.505310167302222e-09,2.4396442852707106e-08,0,B-Disease_disorder
111,Advil,9.373992111442607e-06,3.7253269119501804e-06,1.0959307091734974e-05,0,B-Therapeutic_procedure
112,bleeding,0.0002644593512369377,0.0003266836913819503,0.0002545714537711585,1,B-Sign_symptom
113,seizures,0.005311810719856466,0.003191862303712625,0.005311810719856466,1,B-Sign_symptom
114,diabetic,0.0010527626235190682,0.00015002065346501406,0.0010527626235190682,1,B-Detailed_description
115,traumatic stroke,3.6078219451123086e-07,1.115950063694152e-08,3.189854329301509e-07,1,B-Disease_disorder
116,alcohol,0.001511459558461241,0.0012412337240692393,0.0015005429045357034,1,B-Activity
117,liver disfunctions,1.4647956386644625e-09,5.680596549517145e-10,1.4720923217887034e-09,1,B-Biological_structure
118,diabetes,0.009258812298975334,0.004049349305797943,0.009258812298975334,1,B-Disease_disorder
119,numbness,0.00033107111037207026,2.048692299357731e-05,0.0003208728825762758,1,B-Sign_symptom
120,stroke,3.9880622646141654e-05,8.985163837987905e-06,4.245270182501189e-05,1,B-Detailed_description
121,creatinine,3.391936729751709e-05,1.9538848373942835e-05,3.624169378083193e-05,0,B-Diagnostic_procedure
122,itchy,1.1864560624363739e-05,1.5008459751614202e-06,1.0476991404604063e-05,0,B-Sign_symptom
123,lethargy,4.922782133784208e-05,2.1897625634269482e-05,4.7713058237269684e-05,0,B-Sign_symptom
124,cerebrovascular disease,6.98016527576442e-05,3.189038793628637e-05,6.97715698435766e-05,0,B-Disease_disorder
125,chronic scapholunate problems,7.492994421677229e-15,2.1376481696707115e-16,7.250297546425347e-15,0,B-Disease_disorder
126,Warfarin,1.8913335943896995e-05,3.3460827603495556e-05,1.8476213967580833e-05,0,B-Medication
127,asthma,0.002065920271054618,0.0032097130543010713,0.0021991606811037233,0,B-Disease_disorder
128,ovarian cancer,6.555386413920183e-05,6.393612148485552e-06,6.774127424031136e-05,0,B-Biological_structure
129,blood disorders,3.7539820814721545e-05,5.539927140031191e-06,4.253818988460756e-05,0,B-Disease_disorder
130,bad migraine,1.100577399757512e-07,2.2158615091784374e-08,1.0608936839243753e-07,1,B-Sign_symptom
131,headache,0.007260384428233514,0.009777594583767724,0.007260384428233514,1,B-Sign_symptom
132,throbbing,3.296859652600709e-05,5.295900226926407e-06,3.296859652600709e-05,1,B-Detailed_description
133,cough,0.005082698284704719,0.002949755326881579,0.005082698284704719,1,B-Sign_symptom
134,chills,0.0005926795457842921,0.0006495384413241749,0.0006674888980253134,1,B-Sign_symptom
135,diarrhea,0.0034518757501229703,0.0012339079205756975,0.003242737170874584,1,B-Sign_symptom
136,trauma,0.0003268762170053159,0.00011970755831461852,0.0003291249803011453,1,B-Disease_disorder
137,"nausea, vomiting",0.0007602206027703984,0.0016995163713652594,0.0007602206027703984,1,B-Sign_symptom
138,fever,0.025168061225417766,0.07809383703300628,0.025341231657550464,1,B-Sign_symptom
139,diabetes or heart disease,5.778372975664156e-07,7.21174267431915e-08,6.5073821702311e-07,0,B-Disease_disorder
140,G E R D,9.631805352481074e-10,2.752692081502383e-10,1.0253003427091485e-09,0,B-Lab_value
141,Ibuprofen,8.660145998991941e-05,1.5607581430276844e-05,8.935048542439666e-05,0,B-Medication
142,brain cancer,1.847378791588908e-05,4.648544324700513e-06,1.847378791588908e-05,0,B-Biological_structure
143,Huntington disease,9.637905863609577e-07,2.1120964095742997e-07,1.0851268124146606e-06,0,B-Disease_disorder
144,muscle weakness,0.00040504479177411727,0.00042233995513751973,0.0003979984687695202,0,B-Sign_symptom
145,hepatitis,0.0005736853400620027,0.00018305580622301088,0.00055986073089227,0,B-Disease_disorder
146,deformities,6.9157993707407015e-06,1.080570585232372e-06,6.915904491690054e-06,0,B-Sign_symptom
147,neuropathy,0.00018619339990816469,7.382845399058322e-05,0.00018747432786148945,0,B-Disease_disorder
148,headache,0.006724966734830996,0.0028151209753804105,0.007158689825634525,1,B-Sign_symptom
149,chest pain,0.0014007635474455825,0.0058579086547475715,0.0014007635474455825,1,B-Biological_structure
150,Fever,0.0011487596314985425,0.0022252516161686497,0.0010717853174089665,1,B-Sign_symptom
151,vomiting,0.0056543930781076945,0.004886070507027541,0.0056543930781076945,1,B-Sign_symptom
152,Accutane,2.586451737505687e-06,5.824325298981132e-07,2.588285146707047e-06,1,B-Diagnostic_procedure
153,chills,0.0004248878951298361,0.00014432460352137503,0.00041510589566784987,1,B-Sign_symptom
154,nausea,0.005346369748910882,0.009956152346132308,0.005691180973041702,1,B-Sign_symptom
155,pain,0.879866577044315,0.9484613094785397,0.879866577044315,1,B-Sign_symptom
156,pimples,2.1015638591860984e-06,4.131257008710389e-07,2.238358657481184e-06,1,B-Family_history
157,steroid,0.0001907726791959075,7.90021147225627e-06,0.00019682845409131877,0,B-Medication
158,Diabetes,0.0033815256350771565,0.0013483549944260306,0.0033815256350771565,0,B-Disease_disorder
159,P.,4.351406203196253e-06,1.212162286764999e-06,4.913794519810237e-06,0,other
160,toenail,1.2957606600269113e-05,2.4389300056157544e-06,1.3161659212991065e-05,0,B-Diagnostic_procedure
161,Zyprexa,2.9488402223297555e-07,5.603009388173953e-08,3.238667397326796e-07,0,B-Coreference
162,Levaquin,5.692925543990499e-06,1.392623152720022e-05,5.8891120293489975e-06,0,B-Detailed_description
163,throat,0.0008727708694292979,0.0005125132588793605,0.0008727708694292979,0,B-Biological_structure
164,depression,0.0023571017185961517,0.0007431160084291873,0.0023571017185961517,0,B-Sign_symptom
165,fracture,0.00028846724903576135,0.0001686792364467585,0.00029547450569023106,0,B-Disease_disorder
166,osteoarthritis,0.0002877727556852385,0.0011588305581821951,0.0003063330881379202,1,B-Disease_disorder
167,Lexapro,2.956485982354592e-05,8.512513373463581e-06,2.7760375382298598e-05,1,B-Medication
168,osteoporosis,0.009314368245666811,0.00632594893100346,0.009973169932884782,1,B-Disease_disorder
169,bone pain,1.9011994281429106e-05,3.5801210955391845e-06,1.798300343081889e-05,1,B-Biological_structure
170,pain,0.003065004013908122,0.0014174339426231174,0.0030462696575903983,1,B-Sign_symptom
171,anemia,0.002994580092745927,0.008838803525092058,0.003187713915513769,0,B-Sign_symptom
172,migraine,0.0010459575472145327,0.0006083113572831825,0.0010459575472145327,0,B-Sign_symptom
173,bleed,4.6539646301538616e-05,1.135638744273253e-05,4.6539646301538616e-05,0,B-Sign_symptom
174,cyclobenzaprine,8.157379832964159e-06,1.2305551652984811e-05,6.809125921522781e-06,0,B-Medication
175,itchy,2.6316551029664518e-05,7.5888584695867544e-06,2.9638258924516606e-05,0,B-Sign_symptom
176,ankle swelling,6.25116324087391e-05,8.408901735995604e-05,6.467052011093985e-05,1,B-Biological_structure
177,chest pain,0.0018754335117821554,0.0009270281185086896,0.0018754335117821554,1,B-Biological_structure
178,shortness of breath,0.0008075429839874246,0.0015814833120742482,0.0008074136081630032,1,B-Sign_symptom
179,hydrochlorothiazide,5.090722045406433e-05,9.12726585364149e-05,4.63513750934077e-05,1,B-Medication
180,potassium chloride,2.506893820254335e-05,8.150196442706303e-06,2.212326031482914e-05,1,B-Diagnostic_procedure
181,hypertension,0.01389203395348299,0.012928803921740978,0.013050358164950255,1,B-Sign_symptom
182,potassium,0.00855034539306236,0.014133815363593654,0.00858759979964154,1,B-Diagnostic_procedure
183,belly pain,1.4885207743811964e-06,1.3489296612467242e-06,1.559956377866324e-06,0,B-Biological_structure
184,rheumatological disorders,9.25921421389192e-09,2.4009643006713142e-09,1.1168744270665142e-08,0,B-Disease_disorder
185,headaches,0.0006967579371440527,0.0005411921547303165,0.0007188754082710504,0,B-Sign_symptom
186,Lisinopril,2.1205962032034792e-05,3.927211981393323e-06,2.187890287182505e-05,0,B-Medication
187,femur fracture,2.2327761353588466e-05,7.956549648627544e-06,2.2328100738140354e-05,0,B-Biological_structure
188,glucose,0.0006916436442107449,0.00036276254943016584,0.000670364006383386,0,B-Diagnostic_procedure
189,Numbness,4.03771425118657e-05,1.5900593291260162e-05,4.530442748117246e-05,0,B-Sign_symptom
190,mood disorders,3.008721281182296e-05,5.880063372354414e-06,2.8269714085981365e-05,1,B-Disease_disorder
191,nervousness,4.541935146547937e-05,8.676904297675385e-06,4.541935146547937e-05,1,B-Sign_symptom
192,anxiousness,1.25409157388386e-05,5.2224866015422785e-06,1.3193677769031393e-05,1,B-Sign_symptom
193,depression,0.011888550320225389,0.005203424982531645,0.011888550320225389,1,B-Sign_symptom
194,anxiety,0.02550610356419696,0.01770090946691531,0.02550610356419696,1,B-Sign_symptom
195,palpitations,0.001045943582268325,0.0004272233131482706,0.0009290491222279449,0,B-Sign_symptom
196,acute cholecystitis,2.0205109887895523e-05,8.590130657484224e-06,1.6886187365004744e-05,0,B-Detailed_description
197,dysplasia,1.667750225741296e-06,5.198856923345602e-07,1.4190611457242251e-06,0,B-Sign_symptom
198,polyp,9.643823561271186e-05,4.093441869215154e-05,9.347114303010047e-05,0,B-Disease_disorder
199,tendinitis,1.7464456827219598e-05,9.582444135651629e-06,1.8018838197036514e-05,0,B-Disease_disorder
200,stenosis,0.00014632108480318635,1.2512097348574626e-05,0.00014635625437547955,1,B-Coreference
201,steroids,0.00025632279238689266,5.713600499388296e-05,0.00025632279238689266,1,B-Medication
202,arthritis,0.001521859251252257,0.002711952007681479,0.0016200107402109102,1,B-Disease_disorder
203,degenerative joint disease of both knees,1.1665917527748586e-07,2.6008812282321912e-08,1.3043433555406825e-07,1,B-Disease_disorder
204,pain,0.003473104557003602,0.0026727596450613193,0.003473104557003602,1,B-Sign_symptom
205,sick sinus syndrome,7.483712672658678e-06,1.1808913117801497e-05,7.721330122485793e-06,0,B-Disease_disorder
206,adenopathy,4.289398721550976e-05,9.855093708034945e-06,3.949793365330912e-05,0,B-Disease_disorder
207,melanoma,0.000154751090434175,1.4075967873238773e-05,0.0001596634173587575,0,B-Disease_disorder
208,heart failure,0.0021066026028361638,0.00382091185336147,0.0018456429681070598,0,B-Disease_disorder
209,cancer,0.003473104557003602,0.0011400302880497433,0.0032626797893661936,0,B-Disease_disorder
210,headache,0.01069791517453649,0.005383013632329848,0.01069791517453649,1,B-Sign_symptom
211,cough,0.0017357121303939588,0.0006672752502935412,0.0017357121303939588,1,B-Sign_symptom
212,hydrocephalus,6.11935425439947e-05,5.291882474936584e-05,6.126337935160971e-05,1,B-Coreference
213,head fullness,4.647282020319438e-09,3.5750167168948676e-09,3.9757286399132015e-09,1,B-Sign_symptom
214,pain,0.0060190701001891405,0.0014463348550791848,0.0060190701001891405,1,B-Sign_symptom
215,numbness,0.001857852705253306,0.0017453828603338157,0.001857852705253306,1,B-Sign_symptom
216,Cialis,4.026468346619526e-07,6.646677985010645e-08,4.026468346619526e-07,0,B-Detailed_description
217,smoking,0.0008459185327336894,0.0003165303350208066,0.0008459185327336894,0,B-Activity
218,sinus tachycardia,2.0038352826912205e-05,7.319230451177217e-06,1.8826587763439792e-05,0,B-Detailed_description
219,urinary infections,2.3015623109389877e-06,3.9974434659666984e-05,2.6090721445689176e-06,0,B-Detailed_description
220,nerve pain,2.5641836374504756e-06,2.830641429515976e-06,2.5641836374504756e-06,0,B-Biological_structure
221,adenopathy,2.6720272793777088e-05,3.5439637558483422e-06,2.6720272793777088e-05,0,B-Disease_disorder
222,pneumonia,0.005532661474117537,0.0034190027814529913,0.005889487482266434,1,B-Disease_disorder
223,prostate,0.0004968475596213404,0.00017125517900382892,0.0005175139896758973,1,B-Biological_structure
224,diabetes,0.005934762313472794,0.0037593627139825858,0.005977938517305868,1,B-Disease_disorder
225,inherited lung disease,3.816404682919771e-09,1.9296122266751526e-09,3.6593619329165443e-09,1,B-Detailed_description
226,bronchiectasis,0.0013720442626542879,0.00048416581899544297,0.0013762429551847316,1,B-Disease_disorder
227,pneumonitis,0.00022081859734549873,0.00011537808398464018,0.00023587262340047082,0,B-Disease_disorder
228,polyp,0.00033894791684929167,0.00025037559151046897,0.0003421843948402427,0,B-Disease_disorder
229,memory loss,3.939002446046731e-05,1.0628986489432025e-05,3.507610600148657e-05,0,B-Sign_symptom
230,renal cancer,3.4230783821761507e-06,1.0107014203926806e-06,3.4230783821761507e-06,0,B-Disease_disorder
231,Borax,8.372494233527927e-09,2.4221624018656965e-09,8.372494233527927e-09,0,B-Coreference
232,fullness,1.967636857478043e-06,3.0631862094695417e-07,1.9209738249739878e-06,1,B-Sign_symptom
233,throat,0.0004038656438672689,0.0002678102412144113,0.0003942877836241675,1,B-Biological_structure
234,sudden movements,1.2218799935282954e-07,6.74704190399008e-08,1.2218799935282954e-07,1,B-Detailed_description
235,inflammation,0.0014198848531327781,0.0007713959819746781,0.0015005429045357034,1,B-Disease_disorder
236,allergy,0.0014750365645089724,0.0018444170364320144,0.0014649568366275755,1,B-Sign_symptom
237,Sinusitis,0.0009497801843861288,0.000270304851701319,0.0009498780137437927,1,B-Sign_symptom
238,dizziness,0.0007485606504963899,0.0007340181944879469,0.0007678610789211619,1,B-Sign_symptom
239,infections,0.0004197171608869302,0.00014411475421107972,0.0004330404137593305,1,B-Disease_disorder
240,infection,0.0008821236667954604,0.00017806151160221334,0.0009101252778151513,1,B-Disease_disorder
241,sinusitis,0.00040702038002655885,0.00011043825185879423,0.0004332709392049133,1,B-Sign_symptom
242,sensorineural hearing loss,1.1950271679105528e-05,9.361852690841081e-06,1.232963753963975e-05,1,B-Sign_symptom
243,Ecstasy,7.85895980980735e-06,3.142530338992975e-06,7.306302690863322e-06,0,B-Sign_symptom
244,osteoarthritis,0.0003895518764474335,0.000719060982059714,0.00040961846108870367,0,B-Disease_disorder
245,nicotine,1.563579063588652e-05,6.54251723399706e-06,1.5882018510342888e-05,0,B-Medication
246,stuffiness,7.433572453882254e-06,1.736668313522941e-06,7.855842778754789e-06,0,B-Sign_symptom
247,thoracic aortic aneurysm,2.6317392150868524e-06,2.9840335567676794e-06,2.585283183063502e-06,0,B-Biological_structure
248,multiple myeloma,7.07074863082911e-05,9.30651322995785e-05,7.070654226783214e-05,0,B-Detailed_description
249,Gemfibrozil,6.652809245966496e-07,3.3822714790388443e-07,7.044779848004821e-07,0,B-Medication
250,anemia,0.0017258052945727986,0.003261873820878329,0.001843072984787773,0,B-Sign_symptom
251,Atenolol,8.049360513677064e-05,2.7637737704005213e-05,8.04932980785617e-05,0,B-Medication
252,sinus tachycardia,2.9371071099923204e-05,9.899929563593852e-06,2.7569841574784124e-05,0,B-Detailed_description
253,anxiety,0.005575193241969467,0.0029029913528998224,0.005575193241969467,0,B-Sign_symptom
254,bleeding,0.00040204103397091127,0.000233167124078049,0.00040204103397091127,1,B-Sign_symptom
255,dislocating,1.4622085598800573e-05,5.759957058537616e-06,1.3751016215511426e-05,1,B-Therapeutic_procedure
256,left patellar chondromalacia,9.266385843791798e-11,9.170071720377578e-12,6.824776378658413e-11,1,B-Biological_structure
257,infection,0.004432296198405957,0.0009768676301509696,0.004432296198405957,1,B-Disease_disorder
258,pain,0.004403645757023804,0.0061189697371827985,0.004403645757023804,1,B-Sign_symptom
259,smoking,0.0007280022639143242,0.0003692633467097437,0.0007280022639143242,0,B-Activity
260,Psoriasis,2.8077746917687336e-05,1.0776510452136866e-05,3.136633826067347e-05,0,B-Sign_symptom
261,Abilify,1.4735531776924596e-07,1.712331943243158e-08,1.1843849519063199e-07,0,B-Lab_value
262,Motorcycle accident,3.257044506115454e-07,1.797470905637312e-07,3.2697914004345066e-07,0,B-Disease_disorder
263,wheeze,1.024894689099669e-05,4.139670292105086e-05,1.1256266074185756e-05,0,B-Sign_symptom
264,cramping,0.000305340564310208,1.9510856115335434e-05,0.00030578758613869126,1,B-Therapeutic_procedure
265,shock,0.0004226050512759958,0.00017034351552318308,0.00042535455064934407,1,B-Sign_symptom
266,Naprosyn,7.859046203780599e-07,5.881673440773008e-08,8.497655066940509e-07,1,B-Coreference
267,trauma,0.0009230542956518059,0.0005760318577319841,0.0009230542956518059,1,B-Disease_disorder
268,pain,0.00985595438841977,0.005259930524177201,0.009322518140775728,1,B-Sign_symptom
269,numbness,0.0015314275525002523,0.0005088494681517096,0.0016196369024011061,1,B-Sign_symptom
270,neuromuscular diseases,4.043798922332712e-08,1.4587678314817162e-08,4.076642151384934e-08,0,B-Disease_disorder
271,disorder of low platelet count.,2.838390110434061e-13,7.963920194868515e-14,2.5102316228914647e-13,0,B-Lab_value
272,hypothermia,0.0028286648457699812,0.0023515875176417403,0.003011098054457887,0,B-Disease_disorder
273,Sodium,2.701622355511023e-05,1.0832503762160071e-05,2.787381054850695e-05,0,B-Diagnostic_procedure
274,seizure,0.006773891783413742,0.00767609463014698,0.006820499972930111,0,B-Sign_symptom
