,condition,target,world_model,shadow_model,label,category
33,psychotic,4.5956144346789016e-05,1.5272999020854552e-05,4.5956144346789016e-05,0,B-Detailed_description
34,tetanus,8.729946006153376e-05,3.63158842104699e-05,8.522913009848401e-05,0,B-Sign_symptom
35,methadone,2.5928769868847197e-05,5.957220901848785e-06,2.604435947712592e-05,0,B-Medication
36,nausea,0.005346369748910882,0.0018916952366191762,0.005346369748910882,1,B-Sign_symptom
37,abdominal pain,0.010525844448453454,0.017027715054770288,0.010528133436920134,1,B-Biological_structure
38,Zofran,1.4246672605183303e-06,6.798569703264873e-07,1.4285997249452947e-06,1,B-Medication
39,fever,0.003065004013908122,0.0019594126817487987,0.003065004013908122,1,B-Sign_symptom
40,vomiting,0.0012524048449338294,0.0007375038956572154,0.0012921604422804144,1,B-Sign_symptom
41,nausea and vomiting,5.4287937184284385e-06,6.994473366333501e-07,5.095796366351382e-06,1,B-Sign_symptom
42,Amoxil,9.470631203791608e-06,2.0245605587258552e-05,1.0389397946587917e-05,0,B-Medication
43,Flagyl,1.1615633015954794e-05,2.1678984619599965e-06,1.1257763680651138e-05,0,B-Diagnostic_procedure
44,lorazepam,6.397007954650609e-06,2.0646687761890066e-06,6.235572429404725e-06,0,B-Medication
45,Furosemide,4.576665205394252e-05,0.003077498251382467,4.872002015627852e-05,0,B-Medication
46,psychiatric,4.153641689404991e-05,1.41273878104222e-05,4.21905202830325e-05,0,B-Detailed_description
47,Motorcycle accident,5.796472720749794e-07,2.552735216001763e-07,5.342882604801194e-07,0,B-Disease_disorder
48,chest pain,0.0024467965025364593,0.009474208651123837,0.0024645972802174354,1,B-Biological_structure
49,chronic lymphocytic leukemia,8.269419540261145e-05,0.00012793994635102522,8.204652627576675e-05,1,B-Detailed_description
50,peripheral edema,1.0213371561615279e-05,9.754310817310857e-06,8.89062543038285e-06,1,B-Biological_structure
51,pain,0.003429562763939208,0.0014004589779901871,0.0036258029926230896,1,B-Sign_symptom
52,leukemia,0.00012492175208391745,4.249464166263022e-05,0.00012492175208391745,1,B-Disease_disorder
53,dizziness,0.0017744753095617917,0.0029207151683226396,0.0017258052082825366,1,B-Sign_symptom
54,shortness of breath,0.00026017847327626845,0.0002516996694178234,0.0002596836842200327,1,B-Sign_symptom
55,cardiovascular accident,5.749730924437337e-06,2.405223131062038e-06,5.074119731510812e-06,1,B-Disease_disorder
56,headedness,5.89894399479047e-07,6.0882452195112e-08,5.807489344965668e-07,1,B-Sign_symptom
57,wheezing,0.0001380615221064912,5.5410448023345406e-05,0.00014244786897994527,1,B-Sign_symptom
58,cortisone cream,6.65704303533944e-08,2.8802697845785976e-09,5.6902216248891895e-08,0,B-Medication
59,kidney stone,0.0003925064844447243,0.00017135636757576023,0.0004148032278239313,0,B-Biological_structure
60,fibroids,1.444983156319599e-05,2.614169192929817e-06,1.3157323950123674e-05,0,B-Diagnostic_procedure
61,head injury,0.00026250004618231024,0.00010504534102989586,0.000268981944885446,0,B-Disease_disorder
62,seizures,0.0022142921448293183,0.0014315215508102824,0.0023571017185961517,0,B-Sign_symptom
63,seizure,0.0009167465631224621,0.00038773117212192266,0.0009167465631224621,0,B-Sign_symptom
64,Lamisil,4.7194764284283885e-06,2.9221719472836605e-06,5.17460794449818e-06,0,B-Medication
65,steroid,0.00033957269845528564,0.00012765826300519212,0.0003291249803011453,0,B-Medication
66,Psoriasis,4.569733120085967e-05,1.3725182828006047e-05,4.714792020679002e-05,0,B-Sign_symptom
67,Diabetes,0.0011206599792918767,0.0011453226838116168,0.0011562335456824747,0,B-Disease_disorder
68,seizures,0.0017244924563419336,0.0009780087514867266,0.0016200107402109102,1,B-Sign_symptom
69,pain,0.002268969534760003,0.0005734305728381226,0.0021991606811037233,1,B-Sign_symptom
70,rashes,4.372080422175422e-05,2.9485124491492954e-05,3.986303119638931e-05,1,B-Sign_symptom
71,swelling,0.0007366265578207618,0.0005672138285940678,0.0007366265578207618,1,B-Sign_symptom
72,vomiting,0.0054105041604194815,0.0031259428216783487,0.0054105041604194815,1,B-Sign_symptom
73,chondromalacia,8.548107078990935e-06,2.447340511369436e-06,7.31149977334699e-06,0,B-Disease_disorder
74,Furosemide,1.9787792756529247e-05,8.388179131355241e-05,1.9178986376558416e-05,0,B-Medication
75,diabetic nephropathy,0.0001442764094557973,0.0001512072383825045,0.0001355354022116688,0,B-Disease_disorder
76,Ampicillin,1.722397473072626e-05,3.4737625214711163e-06,1.723866594160969e-05,0,B-Medication
77,abortions,2.946071411681125e-06,6.360710900076758e-07,2.811160979447386e-06,0,B-History
78,ovarian cancer,1.579438122262379e-05,1.7416594182301756e-06,1.8465502433202722e-05,1,B-Biological_structure
79,heart disease,0.00013369792417071224,9.117748230257052e-05,0.00015034384307251422,1,B-Disease_disorder
80,cancers,7.391550067316913e-05,2.2472422600461116e-05,7.164135979539411e-05,1,B-Disease_disorder
81,liver cancer,0.00020984128472953552,0.0001602129160700412,0.00023624430445689265,1,B-Biological_structure
82,diabetes,0.004274127034079914,0.0021075794259949932,0.004274127034079914,1,B-Disease_disorder
83,sepsis,0.0009042421754700466,8.460975454716279e-05,0.0008766188492078628,0,B-Disease_disorder
84,bad acidity,3.722609262079747e-09,8.382568684553451e-10,3.6942103983872012e-09,0,B-Lab_value
85,psychiatric,0.000200923162321328,6.883019943277581e-05,0.00018874984330644788,0,B-Detailed_description
86,hyperesthesia,1.630501535470352e-06,2.56508440612568e-07,1.7356598497652512e-06,0,B-Sign_symptom
87,thrombosis,0.0006793925326726079,0.00025101383225306466,0.000636031865202237,0,B-Disease_disorder
88,bleeding,0.0008484611169275079,0.0004762145310408964,0.0008753941639092816,1,B-Sign_symptom
89,"complaints of blood in my stool. But after you sent me to that doctor, that gastro",5.914585587988972e-38,3.5967576082217596e-41,8.045312098388573e-38,1,B-Sign_symptom
90,fatigue,0.0007012910952446686,0.0018630610047963806,0.0006588020157076111,1,B-Sign_symptom
91,ulcers,0.00017049135096591886,7.68126756995857e-05,0.00015417349481019232,1,B-Sign_symptom
92,polyps,5.797976967286722e-06,2.290195384211035e-06,6.13201899055566e-06,1,B-Disease_disorder
93,iron,0.0016591668503265255,0.0015694493567599535,0.0016591668503265255,1,B-Diagnostic_procedure
94,bone abnormalities,1.2688325908988865e-06,2.667851541363354e-07,1.3935399801225257e-06,0,B-Diagnostic_procedure
95,gall stones,3.7554253895703154e-05,1.3183035426868952e-05,3.7554253895703154e-05,0,B-Sign_symptom
96,Clonidine,7.743755355338985e-06,1.3486280754041433e-06,7.351629269388356e-06,0,B-Medication
97,Alzheimer,0.000494075360891176,0.0001431335783894582,0.0005062755356629077,0,B-Disease_disorder
98,Um,4.799671883457205e-06,1.3711326502491053e-06,4.694715704310308e-06,0,B-Coreference
99,Wellbutrin,5.138152984226923e-07,2.4233649094425853e-06,5.122595038631309e-07,0,B-Coreference
100,cholesterol,0.00047003358893245274,0.0005309139450708301,0.00047003358893245274,1,B-Diagnostic_procedure
101,pain,0.005346369748910882,0.001929821283055849,0.005346369748910882,1,B-Sign_symptom
102,shortness of breath,0.0007119612175848674,0.0005333214142481124,0.0006915176591989094,1,B-Sign_symptom
103,fatigue,0.0021991606811037233,0.0013409951292782949,0.0020801349657379306,1,B-Sign_symptom
104,tiredness,0.0002316352619927895,8.370013237740829e-05,0.00023725203809876692,1,B-Sign_symptom
105,cancer,0.0056543930781076945,0.0005148465349170309,0.0060190701001891405,1,B-Disease_disorder
106,diabetic,0.0012383735667936275,0.0007540256544537888,0.0012002728176333944,0,B-Detailed_description
107,muscular pain,6.613239720778908e-06,1.1369528117407228e-05,6.409771724937976e-06,0,B-Biological_structure
108,sores,2.0079853881197823e-05,8.426434831722279e-06,2.0728027251212072e-05,0,B-Sign_symptom
109,omeprazole,0.00011293302864576405,3.0299649687046446e-05,9.815311372483213e-05,0,B-Medication
110,ethanol,2.768336130937891e-05,5.9083828785092514e-06,2.7483410221550123e-05,0,B-Detailed_description
111,brain cancer,2.050169689253466e-05,1.0453281100299607e-06,2.182394274051664e-05,0,B-Biological_structure
112,bleeding,0.0007313062056095018,0.00021211172424681241,0.0006869986024661235,1,B-Sign_symptom
113,seizures,0.0031766493538301155,0.0025917386163536024,0.0033815256350771565,1,B-Sign_symptom
114,numbness,0.0002642939544720083,6.008673767020085e-05,0.0002708302354858501,1,B-Sign_symptom
115,traumatic stroke,3.9070219881868076e-08,1.153276600694855e-08,3.9070219881868076e-08,1,B-Disease_disorder
116,alcohol,0.0023571017185961517,0.002337429612485008,0.002509121718551367,1,B-Activity
117,stroke,0.002861705509192754,0.0006313238248855207,0.002861705509192754,1,B-Detailed_description
118,diabetes,0.007826761938836337,0.011106684840598749,0.008331544715160483,1,B-Disease_disorder
119,liver disfunctions,3.4630909552277977e-10,6.11920980908965e-10,3.8265917707972267e-10,1,B-Biological_structure
120,diabetic,0.0010791598038625255,0.0007236283975591817,0.0010527626235190682,1,B-Detailed_description
121,tightness,1.328752344310655e-05,1.2147686114184651e-05,1.3496771490127348e-05,0,B-Sign_symptom
122,bad nausea,1.3263049609550494e-07,3.05828765346733e-08,1.2854988472084836e-07,0,B-Lab_value
123,glioma,7.493646775627663e-05,2.893334037630673e-05,7.213458843973139e-05,0,B-Disease_disorder
124,Parkinson disease,5.116119108280067e-05,1.8865014109447182e-05,5.618957592668922e-05,0,B-Disease_disorder
125,Coumadin,3.0591153264538877e-05,1.0709732766324381e-05,3.058986963467474e-05,0,B-Medication
126,polycythemia vera,8.482430424020943e-05,4.3531939706708633e-05,9.29794927702705e-05,0,B-Disease_disorder
127,Proventil,9.248181692563642e-06,3.271661430663864e-06,1.0104774737492442e-05,0,B-Medication
128,bowel movements,6.584077656035262e-06,4.785577974479613e-06,6.381506882602483e-06,0,B-Diagnostic_procedure
129,breast augmentation,2.105146298028174e-05,6.2202732164163605e-06,1.942947140578112e-05,0,B-Biological_structure
130,chills,0.0004632563895581111,0.0007955668560361935,0.00046398589727676264,1,B-Sign_symptom
131,trauma,0.001574385880318714,0.00016111740110165136,0.0014789986618804934,1,B-Disease_disorder
132,headache,0.001521859251252257,0.0014005937466981264,0.001521859251252257,1,B-Sign_symptom
133,cough,0.0029841858989659974,0.0010247516177434052,0.0029841858989659974,1,B-Sign_symptom
134,"nausea, vomiting",0.00012529645857864755,0.00032640744416269574,0.00013150931662457932,1,B-Sign_symptom
135,bad migraine,1.2970376727214563e-07,3.673384052782855e-08,1.3731531312275787e-07,1,B-Sign_symptom
136,fever,0.00822709338352328,0.017126559523957804,0.008170873175457888,1,B-Sign_symptom
137,throbbing,4.039526794224057e-05,1.3451174665244638e-05,3.900024148229805e-05,1,B-Detailed_description
138,diarrhea,0.0032626797893661936,0.0033919910546806784,0.0032626797893661936,1,B-Sign_symptom
139,Prednisone,9.047795520735373e-05,4.266875958639188e-05,9.337549829807154e-05,0,B-Medication
140,drug allergies,1.1348165012668242e-05,1.6486832514622907e-05,1.1068464821926519e-05,0,B-History
141,sexual dysfunction,4.476925170755304e-05,9.739766782567123e-06,4.916940389310626e-05,0,B-Disease_disorder
142,psychotic,3.163321126105756e-05,1.0938031166692617e-05,3.163321126105756e-05,0,B-Detailed_description
143,seizure,0.003221776060183181,0.0021069038232789973,0.003406126694458323,0,B-Sign_symptom
144,asthmatic,3.952037063312637e-05,1.3511260206641713e-05,4.206921555334311e-05,0,B-Activity
145,Rashes,3.242639497801349e-06,1.906765215926486e-06,3.1213969998302423e-06,0,B-Sign_symptom
146,smoke,0.00022620407034326708,6.365743724674011e-05,0.0002192445027505192,0,B-Sign_symptom
147,metformin,0.00020608089483186155,6.12636754377758e-05,0.00021246247511231512,0,B-Medication
148,chest pain,0.0009629674956065778,0.003468221715837411,0.0009935353652280078,1,B-Biological_structure
149,nausea,0.004403645757023804,0.00431948921353362,0.004655623198430523,1,B-Sign_symptom
150,Accutane,2.909568758159176e-06,8.540517742931372e-07,2.9095798573035564e-06,1,B-Diagnostic_procedure
151,pain,0.6813933725690716,0.7950991769189985,0.6813933725690716,1,B-Sign_symptom
152,pimples,5.115486775433742e-06,9.414285237015256e-07,4.996984153419828e-06,1,B-Family_history
153,headache,0.0031766493538301155,0.0024046367636538068,0.0031766493538301155,1,B-Sign_symptom
154,chills,0.00021420706870605688,0.0006346448184820329,0.0002257731328095048,1,B-Sign_symptom
155,Fever,0.00025632279238689266,0.00047279190920806644,0.0002728541921902001,1,B-Sign_symptom
156,vomiting,0.0013761995887858515,0.000676937461205371,0.0013242244654480505,1,B-Sign_symptom
157,cholesterol,9.662442518506229e-05,3.834778993641119e-05,9.662442518506229e-05,0,B-Diagnostic_procedure
158,bacterial peritonitis,5.582383790318782e-06,3.126421756361515e-06,5.37390404750072e-06,0,B-Detailed_description
159,"bad, looks like from elbow to wrist.",3.6876861910337425e-21,2.562727866075702e-22,3.602386753530256e-21,0,other
160,diabetes mellitus,0.000522779068300078,0.0009315432108972502,0.000519399815113539,0,B-Disease_disorder
161,prostate,0.0002192445027505192,4.311740045892483e-05,0.0002192445027505192,0,B-Biological_structure
162,Fluticasone inhaler,2.780448231094383e-07,4.9889080165674585e-08,2.8747181478478114e-07,0,B-Medication
163,asthmatic,0.00022041064939581654,8.582266352116537e-05,0.00020806932530868894,0,B-Activity
164,sinus syndrome,6.423584170645004e-08,9.92305616783335e-09,6.225951262645301e-08,0,B-Disease_disorder
165,masses cancer,1.3322080371274606e-08,1.8104757864403777e-09,1.4300561996474921e-08,0,B-Disease_disorder
166,Lexapro,8.711818960767395e-05,2.1895592567884426e-05,8.392945780300162e-05,1,B-Medication
167,pain,0.003802538914340839,0.001077789018116331,0.003802538914340839,1,B-Sign_symptom
168,osteoarthritis,0.0001562784181658195,0.00025020338926815553,0.00015621106574594735,1,B-Disease_disorder
169,osteoporosis,0.006498107193212715,0.0020558535874410475,0.006917185907135934,1,B-Disease_disorder
170,bone pain,3.3823024133380296e-05,1.0167916484550649e-05,3.5784350392693574e-05,1,B-Biological_structure
171,Accutane,1.237973537924949e-06,6.343827325452642e-07,1.23022182564315e-06,0,B-Diagnostic_procedure
172,Lisinopril,3.3769727860762826e-05,1.1015961081015792e-05,3.484169409338082e-05,0,B-Medication
173,abnormal heart valve,2.611767925099314e-06,5.26780094501224e-07,2.4535289058755433e-06,0,B-Lab_value
174,throat,0.00025005291562484375,0.00010047863869007684,0.0002579904472218619,0,B-Biological_structure
175,skin disease,2.968759684545886e-07,2.3432399193997326e-07,2.950613606596366e-07,0,B-Disease_disorder
176,chest pain,0.0019774645206509555,0.0022566922163973495,0.0019631821035653455,1,B-Biological_structure
177,hypertension,0.00886888318351471,0.008782386346429994,0.010632525845900341,1,B-Sign_symptom
178,ankle swelling,0.00023317460671603193,0.00024947361378618616,0.00019307050980520323,1,B-Biological_structure
179,shortness of breath,0.001226279355482308,0.00881103854428176,0.0012265577212156459,1,B-Sign_symptom
180,potassium,0.0001851372714869953,0.0007398914972656851,0.0001899108132415827,1,B-Diagnostic_procedure
181,hydrochlorothiazide,1.0325386570013847e-05,7.136160378042443e-05,1.1532275455645615e-05,1,B-Medication
182,potassium chloride,3.451447350560761e-05,9.233267129183185e-05,3.561008050271309e-05,1,B-Diagnostic_procedure
183,itching,0.0006300700842025395,0.00030098526244305143,0.0006453754612912786,0,B-Sign_symptom
184,Zyprexa,3.3299834968471674e-07,5.2821720535176603e-08,3.742330965615128e-07,0,B-Coreference
185,chronic scapholunate problems,3.4592327423200107e-16,2.281291363328182e-18,3.798861489082729e-16,0,B-Disease_disorder
186,aortic stenosis,5.0635208122279426e-05,4.0664766325655895e-05,5.0959301779266674e-05,0,B-Sign_symptom
187,hernia,0.0007319863439375525,5.483457685308459e-05,0.0007508751988271825,0,B-Disease_disorder
188,cerebral palsy,5.664465552200628e-06,2.6567658084992887e-05,5.282331371853906e-06,0,B-Disease_disorder
189,thirst,1.608367139001494e-05,3.1770501117871198e-06,1.5588828843598817e-05,0,B-Sign_symptom
190,mood disorders,1.0767572358038494e-05,3.510653207626169e-06,1.1767385428307584e-05,1,B-Disease_disorder
191,anxiousness,1.2361288052463439e-05,2.9194309337497233e-05,1.1255080851771184e-05,1,B-Sign_symptom
192,nervousness,5.193418573229387e-05,1.3320207365583495e-05,5.358275375312816e-05,1,B-Sign_symptom
193,anxiety,0.010491608833820006,0.008556309514348702,0.00985595438841977,1,B-Sign_symptom
194,depression,0.00863502821390257,0.005849696122471095,0.009191939686298667,1,B-Sign_symptom
195,neuromuscular diseases,1.3442205223330703e-07,4.297923770000716e-08,1.4305878245959983e-07,0,B-Disease_disorder
196,calcium,9.659689114767126e-05,4.077096897864119e-05,9.966320562651825e-05,0,B-Diagnostic_procedure
197,bleed,2.2193457937831453e-05,4.435538062250872e-06,2.254295404596729e-05,0,B-Sign_symptom
198,sinus syndrome,5.618087165464803e-08,7.671914345058933e-09,5.122815775085392e-08,0,B-Disease_disorder
199,Zyprexa,3.09876846366887e-07,1.848238453162967e-07,2.988805958842055e-07,0,B-Coreference
200,pain,0.0031766493538301155,0.0010773009982899115,0.0031766493538301155,1,B-Sign_symptom
201,stenosis,0.000191805712946846,9.041770521024857e-06,0.0001650604363861613,1,B-Coreference
202,degenerative joint disease of both knees,2.1368099813126008e-08,8.050401788293576e-09,2.0055604621726713e-08,1,B-Disease_disorder
203,steroids,0.00043601997562982893,1.9619879945836492e-05,0.0004498607353939954,1,B-Medication
204,arthritis,0.0012245578976537127,0.003564770224016302,0.0011597088462272146,1,B-Disease_disorder
205,mesna,1.4397453403339448e-07,1.1866987982874846e-06,1.2705708033553106e-07,0,B-Diagnostic_procedure
206,Huntington disease,3.224031380376049e-06,6.2940506973602e-07,3.1451687897975846e-06,0,B-Disease_disorder
207,bad skiing accident,2.1252734935595076e-09,6.154594196459548e-10,2.0598857023095212e-09,0,B-Lab_value
208,apnea,0.00019135688606271246,2.4562690232258583e-05,0.00019743120567476048,0,B-Sign_symptom
209,iron,0.00047954376291270564,0.00032664482306090915,0.0004685647306912692,0,B-Diagnostic_procedure
210,headache,0.003406126694458323,0.003849281475248815,0.003199759910371833,1,B-Sign_symptom
211,cough,0.0008090260024106461,0.00024749471577733715,0.000784134889091937,1,B-Sign_symptom
212,numbness,0.0006964762545219156,0.0002958711200635171,0.0006794398441313997,1,B-Sign_symptom
213,pain,0.0026709461661483867,0.0011711230254499454,0.0026709461661483867,1,B-Sign_symptom
214,hydrocephalus,0.000191420844393099,0.00023756217485221046,0.0001887394849992817,1,B-Coreference
215,head fullness,2.1037488859038005e-09,1.7497025691189515e-09,1.9859590318708944e-09,1,B-Sign_symptom
216,upper respiratory infection,0.00026178703977788637,0.00044519985023902054,0.00026184745672582513,0,B-Biological_structure
217,prostate cancer,0.0005880868716952229,0.0004156614860284143,0.0005880868716952229,0,B-Disease_disorder
218,VP,4.454222242930007e-05,1.6184408752558063e-05,4.211578276495875e-05,0,B-Diagnostic_procedure
219,tightness,5.609953692084966e-05,0.00010310779923520206,5.43735356224202e-05,0,B-Sign_symptom
220,S T D,2.7661305491470806e-10,9.834940379459905e-12,2.6741870562134645e-10,0,B-Lab_value
221,gall stones,3.577431071260638e-05,9.028635396338794e-06,3.577431071260638e-05,0,B-Sign_symptom
222,pneumonia,0.003242737170874584,0.006715687228385832,0.0034518757501229703,1,B-Disease_disorder
223,inherited lung disease,6.031159193190236e-10,1.7491975394259889e-09,6.451938123535908e-10,1,B-Detailed_description
224,prostate,0.0015973196072467668,0.001976166622929798,0.0016873664147173772,1,B-Biological_structure
225,diabetes,0.007210770268753145,0.0036431582875795254,0.007260384428233514,1,B-Disease_disorder
226,bronchiectasis,0.001093923432355277,7.442433069777985e-05,0.0009595637478227527,1,B-Disease_disorder
227,mental illness,1.8308784243141525e-05,5.883217939277607e-06,1.8308784243141525e-05,0,B-Disease_disorder
228,Lupron,5.647412320940897e-08,1.2564081914051516e-09,5.647412320940897e-08,0,B-Medication
229,Loratadine Beclomethasone,1.847492172518012e-11,2.431497799191066e-12,2.2114707360073758e-11,0,B-Medication
230,Salmeterol,4.325131550471732e-07,6.836683995496638e-08,4.945412143565193e-07,0,B-Medication
231,trauma,0.00031681929308145367,0.00010145236280134336,0.0003145309740587445,0,B-Disease_disorder
232,allergy,0.000968823315155306,0.0003767202302088937,0.000968823315155306,1,B-Sign_symptom
233,sensorineural hearing loss,1.078370101663417e-05,6.088787308998212e-06,1.0891468469501682e-05,1,B-Sign_symptom
234,dizziness,0.001007045109822777,0.0021794582735874713,0.0009760615890571153,1,B-Sign_symptom
235,throat,0.0004498607353939954,0.0002612995056179237,0.0004788742601116215,1,B-Biological_structure
236,infection,0.0006967579371440527,0.00024809197914767725,0.0006588020157076111,1,B-Disease_disorder
237,sinusitis,0.0005273543207236851,0.00019080897853440722,0.0005258386717345454,1,B-Sign_symptom
238,Sinusitis,0.00027983254143824183,0.00032203554204830964,0.00030733592203619495,1,B-Sign_symptom
239,inflammation,0.00055986073089227,0.0004535665435310024,0.0006148867213808586,1,B-Disease_disorder
240,infections,0.0004819898510732393,0.00016764905430475966,0.0004819898510732393,1,B-Disease_disorder
241,fullness,5.324831942259088e-07,5.941787109847477e-08,5.288449755111652e-07,1,B-Sign_symptom
242,sudden movements,2.868035644359171e-07,8.262244674620011e-08,2.319081845180603e-07,1,B-Detailed_description
243,skin disease,4.4647014650329517e-07,2.584442553033242e-07,4.194198877814418e-07,0,B-Disease_disorder
244,numb,0.0007895301786368163,0.0002620938926994159,0.0008090260024106461,0,B-Sign_symptom
245,acute cholecystitis,1.6560808187914372e-05,6.607600830541539e-06,1.8577853011425863e-05,0,B-Detailed_description
246,bone abnormality,1.1133079325265e-06,3.909308493685958e-07,1.2414070664001889e-06,0,B-Biological_structure
247,stomach pain,0.00019358568054196927,0.00016054052660309647,0.00018304009147844356,0,B-Biological_structure
248,shortness of breath,0.0008793334260635439,0.0016537029038048324,0.0008781015496707755,0,B-Sign_symptom
249,traumatic injuries,4.620036280404743e-06,1.4591556651160195e-06,4.477892707454746e-06,0,B-Disease_disorder
250,bad acidity,1.1051341650700824e-08,2.5838570894195937e-09,1.176409783282665e-08,0,B-Lab_value
251,right groin,8.250868363243857e-07,1.7065637700401673e-06,7.997015830945383e-07,0,B-Biological_structure
252,Mesothelioma,2.5129446206460536e-05,7.648591777431344e-06,2.2750352251494694e-05,0,B-Disease_disorder
253,masses cancer,2.0391791388309034e-08,3.490643236752513e-09,2.0991517697226547e-08,0,B-Disease_disorder
254,bleeding,0.00042797045291964196,0.00016178142525603793,0.00042797045291964196,1,B-Sign_symptom
255,dislocating,2.304463277591575e-06,1.266645494564703e-06,2.369379858824978e-06,1,B-Therapeutic_procedure
256,pain,0.0023571017185961517,0.0007922222686447995,0.0023571017185961517,1,B-Sign_symptom
257,infection,0.0005326178341882573,0.0002149440966445835,0.0005003481509238708,1,B-Disease_disorder
258,left patellar chondromalacia,3.693235009183611e-10,3.84252454233626e-11,3.6694528618084447e-10,1,B-Biological_structure
259,bone abnormality,1.4314564600182836e-07,2.1585871911510062e-08,1.4314564600182836e-07,0,B-Biological_structure
260,Levaquin,1.0726446991096956e-06,6.345408478724711e-07,1.1112502243039418e-06,0,B-Detailed_description
261,arthritis,0.0004788742601116215,0.0015266076484277186,0.000494075360891176,0,B-Disease_disorder
262,drug abuse,4.458087065619402e-05,1.624057687392868e-05,4.458087065619402e-05,0,B-History
263,Alzheimer,0.0014389558968755276,0.0004790732398714162,0.001429654460389906,0,B-Disease_disorder
264,trauma,0.0013242244654480505,0.0009152827268462983,0.0014096296058329141,1,B-Disease_disorder
265,numbness,0.002000644501587653,0.0005806042858985229,0.002000644501587653,1,B-Sign_symptom
266,pain,0.004163756947041066,0.0020333977278514733,0.004687656507388982,1,B-Sign_symptom
267,shock,0.0004972898513262889,0.00016014990262706603,0.0004972898513262889,1,B-Sign_symptom
268,Naprosyn,4.6225280433095574e-07,4.310744661299631e-08,4.080370327978078e-07,1,B-Coreference
269,cramping,0.00020230645626285437,7.660611143429208e-05,0.0001960821409590934,1,B-Therapeutic_procedure
270,calcium,0.00013527808625796446,6.822472694186016e-05,0.0001440027732346154,0,B-Diagnostic_procedure
271,upper respiratory infection,4.97168175903701e-05,0.00012809821693332354,4.97357861852582e-05,0,B-Biological_structure
272,your bowel movements,1.934554648063736e-08,7.086461937566402e-09,1.987045066431456e-08,0,B-Diagnostic_procedure
