,condition,target,world_model,shadow_model,label,category
59,Fluticasone,8.295402387849634e-08,9.314118810928495e-06,1.6524532802229405e-06,0,B-Medication
60,kidney stones,0.0007572957911234536,0.00046285859681042857,8.944794920421328e-05,0,B-Biological_structure
61,liver cancer,0.0002937408916898234,4.774858802803543e-05,5.628085128185201e-05,0,B-Biological_structure
62,alcoholism,0.0006529667165814183,1.8911675694568117e-05,0.0006668214560272294,0,B-History
63,bone abnormality,5.903624125894906e-07,5.7787393485869576e-08,0.00011905751586747433,0,B-Biological_structure
64,abortion,3.1202884983619004e-05,1.6845880116685103e-05,2.3553173281943746e-05,0,B-Activity
65,chronic knee pain,3.081677972703759e-05,6.821700292432627e-07,1.736913981914385e-05,0,B-Detailed_description
66,miscarriages,5.943554517156713e-06,2.591769868407885e-07,2.7532335518620458e-06,0,B-Disease_disorder
67,mental illness,2.1030617623359696e-05,1.2914915771570588e-06,0.00013740495723080928,0,B-Disease_disorder
68,pain,0.00913801129312256,0.0021792643446912553,0.0044016262679202915,1,B-Sign_symptom
69,swelling,0.0005105212986878437,0.0018177487545332383,0.003090133546729767,1,B-Sign_symptom
70,vomiting,0.004412923989795443,0.005340573228016989,0.006053973744359054,1,B-Sign_symptom
71,seizures,0.0020929318436494915,0.003528530511845575,0.003959100998775668,1,B-Sign_symptom
72,rashes,7.722788202587939e-05,0.00028645944674960696,0.0005876064716649292,1,B-Sign_symptom
73,choking,0.0002022796726611587,1.750557095068319e-05,0.0003793872525499544,0,B-Sign_symptom
74,sinus tachycardia,5.852201141415694e-06,1.5746901735171885e-06,4.510282611992443e-06,0,B-Detailed_description
75,heart diseases,0.00010890876985506645,2.2435326659645374e-07,1.892550641405186e-05,0,B-Disease_disorder
76,allergic reactions,0.0014628864126189844,0.0005310397315160092,0.0008704426435617891,0,B-Sign_symptom
77,bad rash,5.050869945861468e-07,4.7249325272422054e-07,1.3455917080719797e-06,0,B-Lab_value
78,diabetes,0.040161606576656524,0.01191175363266527,0.08224547549738903,1,B-Disease_disorder
79,ovarian cancer,0.0005008379414834797,0.00017063950952532858,0.0038453226091275813,1,B-Biological_structure
80,liver cancer,0.0017576984932042732,0.0004120140338898695,9.89690681083775e-05,1,B-Biological_structure
81,cancers,0.00022235065838100774,4.9434489646240954e-05,0.00014817172244827525,1,B-Disease_disorder
82,heart disease,0.009259281177102044,0.0015114916371784684,0.0349484245000778,1,B-Disease_disorder
83,polycythemia vera,3.6703172221503185e-06,0.00029948862337494074,0.00022225313085119213,0,B-Disease_disorder
84,congestion,0.00020029555084410204,9.854782934626091e-06,0.0016631400783459803,0,B-Detailed_description
85,Psoriasis,7.13765594635804e-05,1.6683198544530327e-05,0.0005108513050991998,0,B-Sign_symptom
86,migraine,0.0009586819649914632,3.0484613941003777e-05,0.0032374438685707136,0,B-Sign_symptom
87,ischemic cardiac disease,0.00014062009133880275,1.2671727105608447e-06,7.820270308454273e-07,0,B-Disease_disorder
88,bleeding,0.008320253964795856,0.005494649125802636,0.01734089836757066,1,B-Sign_symptom
89,polyps,0.0009244347392017438,0.00039670510654578485,0.0002835934952282666,1,B-Disease_disorder
90,iron,0.004054967930813666,0.0033613530895556056,0.009576553611518816,1,B-Diagnostic_procedure
91,ulcers,0.03123210833623335,0.0017133189676120286,0.0004126261007986957,1,B-Sign_symptom
92,fatigue,0.002110892299772228,0.00036153325806745075,0.0008667315587023905,1,B-Sign_symptom
93,"complaints of blood in my stool. But after you sent me to that doctor, that gastro",1.2043227091488783e-29,2.2846886986054433e-39,9.682124407586392e-33,1,B-Sign_symptom
94,inflammation,0.009543877018588526,0.003165423123349011,0.002084263278118645,0,B-Disease_disorder
95,ethanol,4.4923498528023675e-05,1.2106863621375535e-06,2.9508395900934404e-05,0,B-Detailed_description
96,Nexium,1.2571499466759563e-06,5.800741554187881e-07,0.00012479082474538996,0,B-Biological_structure
97,breast augmentation,9.044632871905446e-07,1.2668237825857538e-07,6.036803523864773e-07,0,B-Biological_structure
98,heart failure,0.000576241104873935,2.2371795321960642e-06,0.00012658337196106635,0,B-Disease_disorder
99,Bactrim,5.241255259238864e-11,9.17186837946662e-07,0.00011721347980899717,0,B-Medication
100,tiredness,9.824685243628353e-05,7.594082084534303e-05,6.142129861381534e-05,1,B-Sign_symptom
101,pain,0.009464983855760618,0.0076245321532015286,0.004667239479315508,1,B-Sign_symptom
102,cholesterol,4.7628656131436e-05,5.081873370220658e-05,0.002023812598130692,1,B-Diagnostic_procedure
103,shortness of breath,0.002719387284231419,0.01704154348277902,0.007669773923201723,1,B-Sign_symptom
104,fatigue,0.010384865729610445,0.009190675643994868,0.00553116300080364,1,B-Sign_symptom
105,cancer,0.004367372103810772,0.0006348868229768212,0.003468397872002917,1,B-Disease_disorder
106,psychotic,8.870206333171326e-06,1.7678617117171955e-05,2.3188015176244598e-05,0,B-Detailed_description
107,sores,3.798866774311324e-05,2.5484765371885714e-05,5.1721919057617304e-05,0,B-Sign_symptom
108,phobias,3.2251496683586943e-06,4.305192749565952e-08,4.950289986343016e-06,0,B-Sign_symptom
109,hypertension,0.019290251714238482,0.0065708982394408685,0.017278959422927904,0,B-Sign_symptom
110,nausea and vomiting,0.0005197729623481606,0.00010734095527977877,0.0007218617748327124,0,B-Sign_symptom
111,chronic shoulder pain,1.825388251525356e-05,1.0332447527245665e-07,8.485217212654783e-06,0,B-Detailed_description
112,bleeding,0.0006750112503806824,0.00019603409277046174,0.0003461113548007411,1,B-Sign_symptom
113,diabetes,0.020958009303874165,0.0024016590685398045,0.04250204442887128,1,B-Disease_disorder
114,numbness,0.00012184647369899532,0.00010809971993446569,0.0006864105231352775,1,B-Sign_symptom
115,traumatic stroke,3.1220236269641804e-07,3.320881618565058e-08,1.164556932191994e-06,1,B-Disease_disorder
116,alcohol,0.0110656872184663,0.0017071629669729435,0.0030728303622796316,1,B-Activity
117,liver disfunctions,5.624724881542822e-09,2.651221649540233e-10,2.7785928484702854e-10,1,B-Biological_structure
118,seizures,0.0023826289978456697,0.008336510683200295,0.0038844211593325167,1,B-Sign_symptom
119,diabetic,0.002171859360842952,0.0007467817322896179,0.004768597344891788,1,B-Detailed_description
120,stroke,0.000656803940697575,1.3683683422055163e-05,0.001703619795802574,1,B-Detailed_description
121,asthma,0.006736090532732039,0.001976853023253708,0.005587925383305095,0,B-Disease_disorder
122,heroin,2.668924186924946e-05,6.392888806028228e-05,2.5318269707751864e-05,0,B-Medication
123,idiopathic thrombocytopenic purpura,3.539547605003272e-08,1.26961313911122e-05,1.3767614322405389e-06,0,B-Detailed_description
124,stomach pain,0.0003344812947464778,0.00045250245733068566,0.0004969935051806577,0,B-Biological_structure
125,Tramadol,2.6984885642877766e-06,1.8173257141724574e-05,2.1049789623771303e-06,0,B-Medication
126,omeprazole,3.69274678740381e-06,4.505326623232093e-06,2.0775841409042715e-06,0,B-Medication
127,fullness,7.06782231633776e-05,1.863147141346594e-07,1.9869570701258247e-06,0,B-Sign_symptom
128,headaches,0.0033322697519042595,0.0012645186882255979,0.007792338200725061,0,B-Sign_symptom
129,anxiety,0.015850865095350383,0.001367783463491606,0.00272237668213834,0,B-Sign_symptom
130,cough,0.0075756774442599355,0.0034825666604127808,0.004853161163813102,1,B-Sign_symptom
131,"nausea, vomiting",0.011682033433511516,0.010695450314557021,0.016489145307698794,1,B-Sign_symptom
132,diarrhea,0.006642011653582423,0.0028114609878967874,0.015570067459292227,1,B-Sign_symptom
133,bad migraine,9.05043208669523e-07,1.382323414772566e-08,2.949385011551883e-07,1,B-Sign_symptom
134,trauma,0.0002891868612714227,8.047312977735623e-05,0.0005487802334320488,1,B-Disease_disorder
135,throbbing,1.991868065858504e-05,1.61036079460684e-05,3.463555231107467e-05,1,B-Detailed_description
136,fever,0.033753475135046215,0.12171213817933689,0.053622785426212745,1,B-Sign_symptom
137,chills,0.0028446799879431233,0.001548933450748717,0.0013863863018296469,1,B-Sign_symptom
138,headache,0.008974403044208552,0.005222185004781794,0.008567617411670902,1,B-Sign_symptom
139,Clonidine,3.330903414587403e-05,4.967336439533164e-07,9.403178034978168e-06,0,B-Medication
140,heart attacks,2.0543443890829783e-05,2.1782475646901425e-06,4.133710645466825e-05,0,B-Sign_symptom
141,hypothyroidism,0.004534213595862363,0.0002802326146831046,0.0015805992858746495,0,B-Disease_disorder
142,sores,5.9212671107461366e-05,1.771832533639524e-05,5.587014104361409e-05,0,B-Sign_symptom
143,cerebrovascular disease,3.5946663976505675e-06,2.2376793956037258e-07,2.3775841139496846e-05,0,B-Disease_disorder
144,Prevacid,2.1065442759806092e-07,2.691389307595365e-08,5.312906409585473e-08,0,B-Medication
145,Flagyl,1.4466079889157383e-06,3.278946306293786e-08,9.217676423091264e-07,0,B-Diagnostic_procedure
146,truck,5.727035648123423e-06,1.160090074405939e-06,1.1125731269303538e-05,0,B-Detailed_description
147,LA,5.727035648123423e-06,1.6956500755641476e-06,1.053363065181229e-05,0,B-Detailed_description
148,pimples,5.149826954124443e-05,6.841403000191272e-07,7.477877574291813e-05,1,B-Family_history
149,pain,0.5875826864344631,0.931848239463263,0.9153580854917038,1,B-Sign_symptom
150,vomiting,0.00627126372254986,0.0031646466225713744,0.005314967172472802,1,B-Sign_symptom
151,chest pain,0.003753896394099821,0.005826710904351186,0.0039753243926172995,1,B-Biological_structure
152,chills,0.003236060966121438,0.0018326867823269478,0.0012586262884909374,1,B-Sign_symptom
153,headache,0.005876941825931415,0.01718838211942314,0.0033682586137321166,1,B-Sign_symptom
154,Accutane,6.857133319670528e-05,9.8289349038385e-07,4.583162421819137e-06,1,B-Diagnostic_procedure
155,Fever,0.0003129910569115139,0.0055615221037119385,0.0002633076335626009,1,B-Sign_symptom
156,nausea,0.012519946593677413,0.008584957548628392,0.013485336845893153,1,B-Sign_symptom
157,bacterial infection,0.00010976965699838037,8.67181535942977e-05,5.3126510403454506e-05,0,B-Disease_disorder
158,cataract,2.726884544282334e-05,2.2485733685175347e-05,0.000257836833862096,0,B-Disease_disorder
159,substance abuse,3.004784149536778e-05,2.5803425624649247e-05,0.0001775766164868597,0,B-History
160,rashes,0.0002107487694516891,0.0008675849659376096,0.0032710108938412263,0,B-Sign_symptom
161,bad reaction,5.560854875102523e-07,5.110231109889147e-06,2.34120735027764e-06,0,B-Lab_value
162,hearing problems,6.65646563307472e-06,9.173547222070612e-07,1.0637001794406164e-05,0,B-Disease_disorder
163,temporal lobe seizures,7.073479161793022e-07,3.0162457129146476e-06,9.640857104761235e-08,0,B-Biological_structure
164,Fluticasone inhaler,4.762492495227897e-09,2.6966947600461316e-07,4.477900479713203e-07,0,B-Medication
165,egophony,1.5898656947477746e-08,1.0131998497814729e-07,1.976167447613008e-05,0,B-Coreference
166,pain,0.07802069242305355,0.01603364504260912,0.05809340690283565,1,B-Sign_symptom
167,bone pain,0.00035954755809418284,5.721099686057136e-06,0.00039681860343333613,1,B-Biological_structure
168,osteoarthritis,0.010948513321535024,0.0020162504359503438,0.02454786462932963,1,B-Disease_disorder
169,osteoporosis,0.013230384859090907,0.004612023728954635,0.012689679597481521,1,B-Disease_disorder
170,Lexapro,8.472841029726513e-07,3.403783799781732e-06,1.3524784782793451e-06,1,B-Medication
171,prostate,0.005338619980643918,0.0006963741465731147,0.0030504063430721695,0,B-Biological_structure
172,melanoma,0.0034197352677306785,6.356434943245791e-05,0.0005257313379840262,0,B-Disease_disorder
173,Cholesterol,2.5927462417508436e-06,6.375970579577273e-06,0.00023260229528014535,0,B-Diagnostic_procedure
174,Ca,1.2906074060656277e-05,1.0314600869734397e-05,1.777886794572054e-05,0,B-Disease_disorder
175,sinus tachycardia,2.82460898368692e-06,9.178692705189228e-07,1.1205459481711529e-06,0,B-Detailed_description
176,potassium chloride,0.00041308774501736906,9.316224244465763e-06,7.223572950371545e-05,1,B-Diagnostic_procedure
177,chest pain,0.0016780267658859614,0.001502117833274334,0.0030251902406672982,1,B-Biological_structure
178,hydrochlorothiazide,0.0006988093171446041,0.0015567735552729064,9.915499381535395e-05,1,B-Medication
179,shortness of breath,0.002638713586297474,0.001551545902082488,0.003888765228189818,1,B-Sign_symptom
180,ankle swelling,0.0011237239227605998,0.00042138921608334614,8.255308293669285e-05,1,B-Biological_structure
181,hypertension,0.0410878322263137,0.013586489460722795,0.03544925770263853,1,B-Sign_symptom
182,potassium,1.0149394940771287e-05,1.5967413368233568e-06,1.0753148748890033e-06,1,B-Diagnostic_procedure
183,loss of my vision,8.761631482838013e-10,1.1612958744468112e-09,3.818502171200131e-09,0,B-Sign_symptom
184,irritable bowel syndrome,0.0003091228306062903,1.3347127059361226e-05,7.836867108330124e-05,0,B-Disease_disorder
185,bone abnormality,2.8680792961938677e-07,5.773687206831981e-09,4.054267664214703e-05,0,B-Biological_structure
186,discitis,1.2681192089584537e-05,4.2534169340852645e-07,7.038548887369042e-05,0,B-Disease_disorder
187,chronic scapholunate problems,1.7683135484692332e-15,6.353406471764666e-19,2.232995453813999e-09,0,B-Disease_disorder
188,allergies,0.0017406168797398295,0.00012466683020643664,0.00034207901827545576,0,B-Sign_symptom
189,cataract,0.00010930833911915198,4.54805695274458e-05,0.0006392438209070258,0,B-Disease_disorder
190,anxiety,0.19216246363198575,0.01644343000463917,0.020794912781529024,1,B-Sign_symptom
191,depression,0.07048581465336838,0.055303108993394794,0.29444701711634297,1,B-Sign_symptom
192,anxiousness,8.465273841974412e-05,1.112443507053904e-05,8.55542220497305e-06,1,B-Sign_symptom
193,nervousness,0.0012391131213229302,3.837136234189811e-05,0.0004759744031850953,1,B-Sign_symptom
194,mood disorders,0.0006328770427176063,6.174865589154609e-05,0.00026253735008925297,1,B-Disease_disorder
195,vomiting or blood,3.1882012520798674e-10,2.582738619782963e-11,2.2629734512938642e-10,0,B-Sign_symptom
196,multiple sclerosis,0.0009076566803538465,0.0009049789137208402,0.000805941099799298,0,B-Detailed_description
197,Sodium,1.3166893829431069e-06,4.7197439369166565e-06,8.773318139418595e-07,0,B-Diagnostic_procedure
198,Fluticasone inhaler,2.4934062053763733e-09,1.117052896790238e-08,1.083435568075736e-08,0,B-Medication
199,diabetes,0.016354025565285396,0.007631343815878367,0.030973929877673875,0,B-Disease_disorder
200,steroids,0.00030768752167530984,3.3655877836158516e-05,1.0169742172449957e-05,1,B-Medication
201,arthritis,0.026762993193698435,0.00440721367064191,0.04180673311989493,1,B-Disease_disorder
202,degenerative joint disease of both knees,1.2438571791517312e-05,2.2130035919070117e-09,5.347000561327113e-09,1,B-Disease_disorder
203,pain,0.008856864242314539,0.005869202603709929,0.008719551289599269,1,B-Sign_symptom
204,stenosis,0.00014673178200923996,8.95765081063034e-06,0.00032619501726043157,1,B-Coreference
205,"excessive sweating? 
Patient: No",7.841616001142187e-14,1.494829977957135e-22,5.4374246254284035e-12,0,B-Detailed_description
206,asthmatic,1.670004269429872e-05,1.9711332553392875e-05,0.0003040657256896673,0,B-Activity
207,radiculopathy,0.0003355336767485621,0.00016516757562820778,0.00018635842618073124,0,B-Disease_disorder
208,diabetes mellitus,0.0052502275763600115,0.002574189350489841,0.002169102264334831,0,B-Disease_disorder
209,glioma,1.623533854239735e-05,4.404023422968414e-06,6.76128971408167e-06,0,B-Disease_disorder
210,cough,0.0008047330101246132,0.00045529391832382704,0.00039373053656193395,1,B-Sign_symptom
211,head fullness,8.414075463737396e-07,4.922610016333649e-09,1.2704087612847882e-06,1,B-Sign_symptom
212,pain,0.004834240723245449,0.0010533466428015233,0.0038391664740261636,1,B-Sign_symptom
213,numbness,0.0007715901539319326,0.0013939916488225736,0.0017023530881491444,1,B-Sign_symptom
214,hydrocephalus,0.0004100073414297542,1.597205437590189e-05,0.0003999751565140476,1,B-Coreference
215,headache,0.011228975311854936,0.006319180132092354,0.008410113577794061,1,B-Sign_symptom
216,Um,8.398142563157736e-06,1.3957476583850405e-06,1.0289619360577798e-05,0,B-Coreference
217,nerve pain,0.00017100323218048247,2.4330769866749974e-06,0.00011313667011809647,0,B-Biological_structure
218,Premarin,1.8806514710178782e-08,6.090943268696331e-10,1.692403222482599e-08,0,B-Medication
219,vertigo,0.003979557585844501,0.0027219935330157433,0.001843155754446312,0,B-Sign_symptom
220,nicotine,0.00010310527750872281,2.272181114511038e-06,6.199945210341016e-05,0,B-Medication
221,hyperesthesia,3.262732395569021e-05,1.7969286318834495e-06,9.561317457823913e-06,0,B-Sign_symptom
222,bronchiectasis,3.6630990677667355e-07,0.0006690898917935577,9.934733854516586e-05,1,B-Disease_disorder
223,diabetes,0.01789135757085298,0.004330238305849878,0.02360979053028735,1,B-Disease_disorder
224,pneumonia,0.006853668689278457,0.012283002577022828,0.011974722921885346,1,B-Disease_disorder
225,prostate,0.0018259333281311005,0.0001308185299356813,0.0029681268362634155,1,B-Biological_structure
226,inherited lung disease,6.514008234380465e-07,6.7053787938145166e-09,4.4607936112840754e-08,1,B-Detailed_description
227,renal cancer,3.973409868421616e-05,1.6871149669560512e-06,1.0338440658210341e-06,0,B-Disease_disorder
228,dementia,0.0014304385980696407,0.0007054731524612964,0.0037848400254077517,0,B-Disease_disorder
229,Hodgkin's disease,2.4921536027547097e-05,1.1345358141520166e-06,4.758177423815682e-06,0,B-Disease_disorder
230,bad headache,1.0866382520672664e-06,3.0814424294388495e-08,4.485091263689143e-08,0,B-Lab_value
231,Al,0.004834240723245449,0.0004448277103367927,0.0027330316265579435,0,B-Detailed_description
232,fullness,0.0001155812861900235,4.877915755945204e-06,2.9283785237199073e-05,1,B-Sign_symptom
233,dizziness,0.004387201184089116,0.0066845801239296945,0.005033381684416719,1,B-Sign_symptom
234,Sinusitis,0.0005766984932826231,0.00016791529071845116,0.00018511312005398912,1,B-Sign_symptom
235,sinusitis,0.016139834503553493,0.0002059042318492233,0.007473949258579687,1,B-Sign_symptom
236,sudden movements,3.059023205018258e-07,5.842820219482116e-08,7.153170921733292e-08,1,B-Detailed_description
237,inflammation,0.002692097390783127,0.0014302161795668761,0.00039049965037946647,1,B-Disease_disorder
238,infection,0.0013216077382517508,0.00023580879727500549,0.000997601958887734,1,B-Disease_disorder
239,infections,0.0006809700447046972,0.0001717694763780333,0.0007574546426979158,1,B-Disease_disorder
240,sensorineural hearing loss,1.5168138460985939e-05,6.158465957497816e-06,4.997877753171516e-06,1,B-Sign_symptom
241,allergy,0.0035161966664878095,0.0016341212786765448,0.001099134287936879,1,B-Sign_symptom
242,throat,0.0011986462308218651,0.0008902004845676571,0.0009669089733326953,1,B-Biological_structure
243,cerebrovascular disease,3.228559494493346e-05,3.148285923741939e-06,9.082999903630746e-05,0,B-Disease_disorder
244,dysplasia,4.716813166481647e-05,9.15545403842882e-07,0.0001681877336928503,0,B-Sign_symptom
245,left shoulder pain,1.0051260584816655e-05,1.77979643192645e-05,0.00011987600033235936,0,B-Biological_structure
246,psychotic,1.0741387363409541e-05,2.1281409603514076e-05,3.35412544720908e-05,0,B-Detailed_description
247,Gemfibrozil,7.686122694163372e-09,6.367801014532179e-07,4.301125706737186e-08,0,B-Medication
248,smoke,3.3215298167313715e-05,3.85566825445227e-05,1.848709753016291e-05,0,B-Sign_symptom
249,diabetic nephropathy,8.5930733873453e-07,1.1057125899150721e-05,8.631240052342126e-07,0,B-Disease_disorder
250,loose,0.00025922542707870625,0.00012698742574881536,6.402416293485477e-05,0,B-Lab_value
251,mesna,1.036413128411301e-09,1.3495243822828075e-09,2.358865407619506e-08,0,B-Diagnostic_procedure
252,hypertension,0.009120320193279272,0.006166596037107084,0.011464082087764527,0,B-Sign_symptom
253,heroin,7.827929614309957e-06,6.33490871554847e-06,4.029472837964792e-06,0,B-Medication
254,bleeding,0.0002217272577710424,0.00021060753174835243,0.00010806123508405339,1,B-Sign_symptom
255,pain,0.005740802902203913,0.008929929647336734,0.009318242882310042,1,B-Sign_symptom
256,infection,0.0012759522709126529,0.00043735457286616297,0.0006050761742547927,1,B-Disease_disorder
257,left patellar chondromalacia,3.643429698661708e-10,2.318006079162997e-11,3.65982336359017e-11,1,B-Biological_structure
258,dislocating,1.4425913788790775e-05,5.815533251806095e-06,2.0540376839702256e-06,1,B-Therapeutic_procedure
259,numb,0.00034364460576713875,0.0010231025343034898,0.0006522547324479836,0,B-Sign_symptom
260,partial weakness,5.592699261921234e-08,4.0147277518840636e-08,3.211616984989669e-08,0,B-Severity
261,swelling,0.0014027285988738912,0.018143450118614495,0.00446575976051142,0,B-Sign_symptom
262,Penicillin,1.9836776950303562e-06,1.766279219403217e-06,8.763454810543194e-06,0,B-Medication
263,Prilosec,1.0659494605547178e-07,9.249497817188235e-07,1.697041558661523e-10,0,B-Detailed_description
264,shock,0.00012832589179998424,0.0002865154466906677,0.00015846132511575126,1,B-Sign_symptom
265,trauma,0.0010999396107533182,0.0005557787327524533,0.0017102874896435874,1,B-Disease_disorder
266,pain,0.01789135757085298,0.004881702677155865,0.018173105456098966,1,B-Sign_symptom
267,numbness,0.0005058069576952835,0.0008903656148511356,0.0022066502164722504,1,B-Sign_symptom
268,Naprosyn,1.5051433578717693e-06,1.6543247737087618e-08,2.1594701657067085e-08,1,B-Coreference
269,cramping,0.00012624388204910122,9.169073078026693e-05,1.4362659206170115e-05,1,B-Therapeutic_procedure
270,tumor,0.00012377188792924427,7.129354667642055e-05,0.0006134054784741459,0,B-Coreference
271,Prevacid,1.3937344259676247e-05,1.4831190469551657e-07,8.250360772283938e-06,0,B-Medication
272,polyp,2.9369703739071726e-05,9.545511930023449e-06,7.951201568713198e-06,0,B-Disease_disorder
273,prostate cancer,0.001100745446568166,6.126825226477937e-06,0.0001463382463463452,0,B-Disease_disorder
274,My joints,7.196768076243047e-09,1.0055824024960796e-09,3.009228720671537e-09,0,B-Biological_structure
275,cataract,4.8080833605636864e-05,1.3691378548797765e-05,0.0002610035471815568,0,B-Disease_disorder
276,anemia,0.011386275965293938,0.008172770069353812,0.012017394755956676,1,B-Sign_symptom
