,condition,target,world_model,shadow_model,label,category
77,hyperesthesia,1.2679879565288295e-06,1.5673537077160492e-06,1.214942387489661e-06,0,B-Sign_symptom
78,diabetes,0.013674739229454577,0.01297342124591259,0.01434944088863534,1,B-Disease_disorder
79,ovarian cancer,0.00033650615426422594,0.00017258439022702532,0.00032165351247168,1,B-Biological_structure
80,cancers,0.00012122890774756746,0.00019254687532706044,0.00011228772585630956,1,B-Disease_disorder
81,heart disease,0.0021817785853030817,0.0029945618053812996,0.0021991382937619403,1,B-Disease_disorder
82,liver cancer,7.210920874387869e-05,0.00039982582468667044,7.22241269214519e-05,1,B-Biological_structure
83,Clozaril,2.1838121799611627e-07,3.3393474338684965e-08,1.9656810807331452e-07,0,B-Medication
84,coronary heart disease,2.0153791893008058e-05,6.883898185756325e-05,1.811469613460479e-05,0,B-Disease_disorder
85,Vasovagal Syncope,6.071249587716058e-05,4.5852693475780863e-07,6.236209162531515e-05,0,B-Sign_symptom
86,brain cancer,1.2217068825180767e-05,0.0004869365690960736,1.230586844520656e-05,0,B-Biological_structure
87,Fluticasone inhaler,4.9945389075380205e-09,2.5326676427313456e-08,5.08844727335606e-09,0,B-Medication
88,bleeding,0.0005490291617081305,0.005320612231417272,0.0005691850255402667,1,B-Sign_symptom
89,polyps,1.6307379378372093e-05,0.00022841202155601004,1.5607250126089293e-05,1,B-Disease_disorder
90,fatigue,5.60201614009311e-06,0.004706498804246186,5.236705388633783e-06,1,B-Sign_symptom
91,iron,6.75126884982191e-05,0.002300834759619767,7.197757109843926e-05,1,B-Diagnostic_procedure
92,"complaints of blood in my stool. But after you sent me to that doctor, that gastro",1.6883027236402758e-43,5.168776610428195e-39,1.487831868970959e-43,1,B-Sign_symptom
93,ulcers,3.3854464385184784e-05,0.0015409257566868734,3.823001491948792e-05,1,B-Sign_symptom
94,jaundice,0.0001700472011549607,0.002539501294484199,0.00017618485687079813,0,B-Sign_symptom
95,allergic,8.00968598919603e-06,2.114520815994891e-05,7.834558762119429e-06,0,B-Detailed_description
96,allergic reactions,6.103207532393387e-06,7.685670414269514e-06,5.945347066279381e-06,0,B-Sign_symptom
97,Fluticasone,8.284686821584498e-09,1.0735181252224437e-07,8.016156162971816e-09,0,B-Medication
98,bad acidity,8.613596385915823e-10,4.488364427597058e-09,7.489974776803317e-10,0,B-Lab_value
99,urinary infections,1.726515894412505e-08,1.938467622601266e-08,1.2219647863813953e-08,0,B-Detailed_description
100,fatigue,0.0008009560350342378,0.005740976496446264,0.0008428186901688939,1,B-Sign_symptom
101,tiredness,2.3051087490576185e-05,0.00017702459198900517,2.1564688126302422e-05,1,B-Sign_symptom
102,pain,0.0010857106819578746,0.004550743945601042,0.0010834152053445323,1,B-Sign_symptom
103,cholesterol,0.0010076272191559515,3.524755700560364e-05,0.0009384255817191928,1,B-Diagnostic_procedure
104,cancer,0.0010492575081981527,0.0007310596329385345,0.0010026694355973107,1,B-Disease_disorder
105,shortness of breath,3.137550123570297e-05,0.014472018689707773,3.49129868824011e-05,1,B-Sign_symptom
106,osteoarthritis,4.735051464010686e-05,6.79605119967676e-05,4.9833756435011805e-05,0,B-Disease_disorder
107,chest pain,0.00023849862091014412,0.009184471857423639,0.00024029774484839303,0,B-Biological_structure
108,Citalopram,2.4386934549862657e-07,6.551078546449566e-07,2.616279503435107e-07,0,B-Diagnostic_procedure
109,palpitations,7.209356447347934e-05,0.0005279777327691165,7.163436457307092e-05,0,B-Sign_symptom
110,Furosemide,7.357492179267008e-06,8.114504009926732e-07,7.760461597688922e-06,0,B-Medication
111,Norflex,1.6798675145866862e-10,1.5654649342221253e-08,1.6498063707083365e-10,0,B-Detailed_description
112,bleeding,0.00027581229891469715,0.00035669131339049917,0.0002562277142689987,1,B-Sign_symptom
113,seizures,0.0017557365912570237,0.005329423441455912,0.0017731288164804107,1,B-Sign_symptom
114,liver disfunctions,1.6952995263750147e-09,3.455053193091166e-10,1.7013501418615815e-09,1,B-Biological_structure
115,diabetic,0.0003694837488517234,0.000944863411693852,0.0003475932790705639,1,B-Detailed_description
116,alcohol,0.00032170197000652836,0.0013630780840064678,0.0002633488444319196,1,B-Activity
117,diabetes,0.004763155072293682,0.0036369288414244776,0.0046818216656110325,1,B-Disease_disorder
118,numbness,5.053232843362362e-05,0.00011587016803518805,4.791526799742053e-05,1,B-Sign_symptom
119,stroke,1.2026079195642545e-05,9.664353861634474e-06,1.1276935774444056e-05,1,B-Detailed_description
120,traumatic stroke,7.700943370052193e-09,7.234127937374075e-08,7.261201688318293e-09,1,B-Disease_disorder
121,Salmeterol,8.416394113011284e-09,2.2241949044907882e-09,7.790969803682728e-09,0,B-Medication
122,congestive heart failure,0.0007130286856721644,0.0010945752583709342,0.000703025219279332,0,B-Detailed_description
123,chronic shoulder pain,4.199211421849469e-07,2.394043582373732e-07,4.110173948951173e-07,0,B-Detailed_description
124,Fluticasone inhaler,2.2552291833758564e-09,2.3570973162819126e-08,2.361290997518486e-09,0,B-Medication
125,ischemic cardiac disease,7.800819357081632e-07,4.5090593557185437e-07,7.507572448347468e-07,0,B-Disease_disorder
126,Parkinson disease,2.7827984691901538e-05,1.1910194970526933e-05,2.4107766692185472e-05,0,B-Disease_disorder
127,spastic colon,2.4047750165224907e-07,3.749230610642835e-07,2.0691794980770926e-07,0,B-Sign_symptom
128,throat tightness,5.500368530572931e-08,7.684530765862483e-07,4.46347186225203e-08,0,B-Sign_symptom
129,dry mouth,1.8123612588297351e-06,2.754021331406916e-05,1.472241041565222e-06,0,B-Sign_symptom
130,fever,0.024187524385659593,0.06076901511542093,0.02442827514928945,1,B-Sign_symptom
131,throbbing,8.273301612242154e-06,1.286786687228075e-05,6.518402932719584e-06,1,B-Detailed_description
132,bad migraine,2.837595515106059e-08,9.50415113737551e-09,2.0296649779726e-08,1,B-Sign_symptom
133,trauma,0.0004867645607170806,8.035490804251805e-05,0.0004972594678445977,1,B-Disease_disorder
134,cough,0.0005123376897702388,0.0014134318732376531,0.0005660689315419257,1,B-Sign_symptom
135,diarrhea,0.0012477732702735516,0.0013256055238845255,0.0011464825225046469,1,B-Sign_symptom
136,chills,7.5212139763964e-06,0.0010407877382034624,7.331241382447851e-06,1,B-Sign_symptom
137,headache,0.00579427684181871,0.007910503955442181,0.005802939380865206,1,B-Sign_symptom
138,"nausea, vomiting",8.995789503917657e-05,0.012021822004696947,7.809451765979456e-05,1,B-Sign_symptom
139,U T I.,3.459284960586023e-13,3.4792184547958233e-10,4.2513747827498924e-13,0,B-Detailed_description
140,rheumatic fever,0.0001002427323166542,3.856467417616016e-06,8.316424251349121e-05,0,B-Detailed_description
141,Methotrexate,6.983946984902115e-08,9.171077428720382e-07,6.337810090250378e-08,0,B-Medication
142,memory loss,2.2805749790568564e-05,8.338278819948343e-05,2.1910775723191576e-05,0,B-Sign_symptom
143,acute cholecystitis,4.1428232599885986e-06,8.821355522511449e-06,4.043969143411191e-06,0,B-Detailed_description
144,cramps,1.5612435715859994e-05,1.6120439270851913e-05,1.2458895402742853e-05,0,B-Sign_symptom
145,partial weakness,3.8772612886332756e-07,1.4197011767107826e-07,3.2529983847788924e-07,0,B-Severity
146,truck,3.010558344181519e-06,7.537269528666804e-07,2.4416683556395094e-06,0,B-Detailed_description
147,glucose,0.00020563701634502155,3.116636574250193e-05,0.00018428612149564864,0,B-Diagnostic_procedure
148,Accutane,1.6925025424076746e-06,6.360407309445372e-07,1.857635383906966e-06,1,B-Diagnostic_procedure
149,pain,0.9006969828333841,0.9212111421763938,0.8995865860717285,1,B-Sign_symptom
150,pimples,1.817187695099388e-07,6.78530274281022e-07,1.6009783488848022e-07,1,B-Family_history
151,vomiting,1.7972639217112682e-05,0.0011103954567542674,1.7407315657809002e-05,1,B-Sign_symptom
152,nausea,4.7990619175491165e-05,0.0018095643161008335,4.039025560443855e-05,1,B-Sign_symptom
153,Fever,0.0016118599795366274,0.002336219561099506,0.001765109766286558,1,B-Sign_symptom
154,chills,1.1190296859357529e-06,0.0003801017293563706,9.960742838143503e-07,1,B-Sign_symptom
155,chest pain,3.950436997097119e-05,0.0007005081607348904,3.952514011118523e-05,1,B-Biological_structure
156,headache,0.00017473709988076916,0.004146818832456686,0.00014788176331623006,1,B-Sign_symptom
157,drug allergies,5.231313872459333e-05,6.8932892468853534e-06,3.65151688052989e-05,0,B-History
158,Pain,0.00042240317881366804,0.0007134913009237493,0.0004297602770360207,0,B-Sign_symptom
159,steroid,4.446985562578536e-05,0.0001360218320520794,4.302892474166018e-05,0,B-Medication
160,Bactrim,2.8428454169176002e-06,0.0007276765744232797,3.526314441503578e-06,0,B-Medication
161,bronchitis,3.2209290248267636e-05,0.0002626605014304541,2.75362890880783e-05,0,B-Disease_disorder
162,palpitations,1.0176690875821232e-05,0.00018474684417300302,9.400673098768057e-06,0,B-Sign_symptom
163,Tylenol,0.0004958593520106585,0.00043630086622887393,0.0005201194807263152,0,B-Medication
164,migraines,0.0001917311510035047,0.00038194897043516914,0.00017724062148127213,0,B-Sign_symptom
165,chronic shoulder pain,5.8163252788713745e-09,2.7943571816880603e-08,5.138699731536333e-09,0,B-Detailed_description
166,bone pain,6.4000452327911935e-06,1.0899740640971742e-05,6.5349811196809416e-06,1,B-Biological_structure
167,osteoarthritis,0.00011250954184831996,0.0009138293542123787,0.00010861568455095123,1,B-Disease_disorder
168,pain,0.012029567517190603,0.01776833189840649,0.012289357930690008,1,B-Sign_symptom
169,osteoporosis,0.00015326034057812463,0.004860315491925828,0.00013755534604429173,1,B-Disease_disorder
170,Lexapro,1.1819738059650376e-06,4.872737112231056e-06,1.1684684310239734e-06,1,B-Medication
171,spironolactone,6.688298574379709e-07,3.3181732150501793e-06,6.37828443115016e-07,0,B-Medication
172,bad acidity,6.826355503623383e-10,1.5505543683875733e-09,5.950587355766929e-10,0,B-Lab_value
173,loose,5.998200244433709e-05,7.143242194516308e-05,5.869517688550178e-05,0,B-Lab_value
174,Cefotaxime,3.840442538829743e-09,1.893021099028576e-08,3.870381233531685e-09,0,B-Coreference
175,Claritin,9.387867310603887e-08,4.4734098497623226e-07,9.248350801995906e-08,0,B-Diagnostic_procedure
176,potassium chloride,1.1206982908154383e-05,6.685815685745848e-07,9.262879467778758e-06,1,B-Diagnostic_procedure
177,ankle swelling,6.114041786249089e-06,0.0005827350012830122,6.271658655163151e-06,1,B-Biological_structure
178,shortness of breath,1.4180181885876593e-07,0.0021948882730966437,1.1576394987072536e-07,1,B-Sign_symptom
179,hypertension,0.014712114631644475,0.011472969486437348,0.013925446904546643,1,B-Sign_symptom
180,potassium,6.415620058258703e-07,1.4093192984661963e-06,5.043295063788491e-07,1,B-Diagnostic_procedure
181,chest pain,0.0006957463873680485,0.00668567234852505,0.0006358648609403578,1,B-Biological_structure
182,hydrochlorothiazide,1.181446412200338e-06,0.004349282355670273,1.1955308944289272e-06,1,B-Medication
183,cerebrovascular disease,2.3283069393180567e-06,5.396454841874237e-06,2.006507278069134e-06,0,B-Disease_disorder
184,cerebral palsy,8.470838410565317e-06,2.7251604495989177e-06,8.259653320136305e-06,0,B-Disease_disorder
185,Cipro,5.205120007329093e-06,6.143940738216638e-05,5.05362121183272e-06,0,B-Medication
186,depressed,2.9302609045034178e-05,1.9895502982053945e-05,2.952459243619508e-05,0,B-Lab_value
187,bronchitis,0.000316761225427095,0.0006600024965218119,0.0003310065150004824,0,B-Disease_disorder
188,allergic reactions,0.0007971779494545204,5.699356967980761e-05,0.0007568693565013693,0,B-Sign_symptom
189,dehydration,0.0003261500520933897,0.00022072660994998695,0.00031394178102347,0,B-Therapeutic_procedure
190,anxiousness,1.7236014447405385e-05,1.5356097235488057e-05,1.6684697099270704e-05,1,B-Sign_symptom
191,anxiety,0.036916155696467556,0.017897470101461938,0.03860763979288035,1,B-Sign_symptom
192,mood disorders,0.0001851813208833497,0.00010051697520158294,0.00017803505301664037,1,B-Disease_disorder
193,depression,0.06663462111116522,0.04183776792488068,0.0660787081333911,1,B-Sign_symptom
194,nervousness,0.00046432531104718174,8.279667820553089e-05,0.00042043006764659607,1,B-Sign_symptom
195,Clozaril,1.2391104887756046e-07,5.254346011572294e-07,1.1770059076605191e-07,0,B-Medication
196,Advil,4.889699995338942e-07,1.2508065073901164e-06,4.051132416138803e-07,0,B-Therapeutic_procedure
197,kidney failure,2.0506380014897113e-05,7.298253998835008e-05,2.0949453455068137e-05,0,B-Disease_disorder
198,Reglan,3.4714777156558545e-06,2.2575265088168854e-06,3.6174055064936577e-06,0,B-Detailed_description
199,bone cancer,4.6918551469319425e-06,2.2578984697671474e-06,4.3747871096066574e-06,0,B-Biological_structure
200,arthritis,0.0014022039923374744,0.0026529925005169823,0.0013368876711318902,1,B-Disease_disorder
201,steroids,9.62349462140028e-05,4.2476485138066585e-05,9.278579509365697e-05,1,B-Medication
202,pain,0.004298133157376944,0.0037866303071281467,0.004385820743397752,1,B-Sign_symptom
203,stenosis,1.6841262527812325e-05,1.555071389252424e-05,1.4194350849661994e-05,1,B-Coreference
204,degenerative joint disease of both knees,7.71630642312727e-09,3.032109534504576e-08,9.660692054843065e-09,1,B-Disease_disorder
205,dementia,0.00033305264079891813,0.0005051776043955863,0.00031753865468586576,0,B-Disease_disorder
206,cleft palate,5.560439366901004e-06,3.819358172504472e-06,5.068719025382514e-06,0,B-Biological_structure
207,morphine,3.344961774863083e-05,6.381179313140385e-05,2.663171306016316e-05,0,B-Medication
208,blurred vision,6.2097401288538845e-06,1.5945970324153787e-05,5.67188896450862e-06,0,B-Sign_symptom
209,nausea and vomiting,2.9933371178617625e-06,4.5193431684739174e-06,2.0753143951998533e-06,0,B-Sign_symptom
210,pain,0.0012853650697644352,0.0016515658140665273,0.0012659769023700587,1,B-Sign_symptom
211,head fullness,2.17959223016659e-13,2.2856752993725563e-09,1.8436909416077503e-13,1,B-Sign_symptom
212,numbness,1.2683780831102355e-05,0.0014819172212368534,1.2092659713344295e-05,1,B-Sign_symptom
213,cough,0.0006560995680327217,0.0007702837627183357,0.0007019732219755424,1,B-Sign_symptom
214,headache,0.009948519826832805,0.004561000685467872,0.010021537018794205,1,B-Sign_symptom
215,hydrocephalus,4.523215953386585e-06,1.8469952501740274e-05,4.094982465899631e-06,1,B-Coreference
216,shoulder weakness,6.786312737276498e-07,3.2850078356068195e-06,5.812672517820823e-07,0,B-Biological_structure
217,weakness,0.00017066824049244075,0.010309765147433406,0.0001633152787341294,0,B-Sign_symptom
218,U T I.,5.706871653079561e-14,1.941600568063575e-11,4.6820558699273005e-14,0,B-Detailed_description
219,lipitor,7.286703514544464e-07,1.0700469107396296e-06,6.773071324979715e-07,0,B-Coreference
220,septic,6.389184576647344e-07,7.30606412482226e-05,6.817221273715083e-07,0,B-Detailed_description
221,Borax,2.333018565898964e-07,1.0582599187627693e-10,2.493313754859378e-07,0,B-Coreference
222,inherited lung disease,2.542608419641705e-07,1.2546338364010299e-08,2.398340622567967e-07,1,B-Detailed_description
223,bronchiectasis,0.00022930129259076878,0.0007643036661833464,0.00022173019816004993,1,B-Disease_disorder
224,pneumonia,0.0002226834058384775,0.010511995949245158,0.00021530756870181159,1,B-Disease_disorder
225,diabetes,0.003641962843328159,0.005877767342983509,0.0034020468969220403,1,B-Disease_disorder
226,prostate,0.000243975194432721,0.00010083389558717776,0.00021974363204469506,1,B-Biological_structure
227,diabetes and kidney disease,2.3030518874503484e-07,2.6836478053948495e-07,1.710224504295003e-07,0,B-Disease_disorder
228,aureus cellulitis,5.024432458278994e-10,1.5306198038171202e-10,5.082610650381067e-10,0,B-Disease_disorder
229,Migraines or cancer,9.3499429242399e-13,2.0914135129603362e-13,9.142835150821736e-13,0,B-Sign_symptom
230,Cortisone,1.6855976847565502e-06,4.09772121778204e-07,1.5806406269613724e-06,0,B-Medication
231,osteomyelitis,2.2329467915271222e-07,3.3440980748218023e-06,1.9115845516705158e-07,0,B-Disease_disorder
232,Sinusitis,0.0004518247272073824,0.0005129097072812707,0.0004515631128716175,1,B-Sign_symptom
233,sinusitis,0.00012546400666617227,0.00048410712748009517,0.00010826982467219356,1,B-Sign_symptom
234,sensorineural hearing loss,8.700115916021117e-08,9.578158277150286e-06,9.275179697064208e-08,1,B-Sign_symptom
235,sudden movements,9.47661732127684e-10,1.7937609751290708e-08,8.752469857262639e-10,1,B-Detailed_description
236,dizziness,0.00013533660397766875,0.0018671274235593446,0.00012546746450184469,1,B-Sign_symptom
237,inflammation,1.9476946939202786e-05,0.0006077627193665299,1.8226135089613955e-05,1,B-Disease_disorder
238,fullness,9.457807056220837e-08,2.58971854306881e-07,9.360135285390076e-08,1,B-Sign_symptom
239,infection,7.591760124396093e-05,0.00023630940624670216,6.939997851733852e-05,1,B-Disease_disorder
240,throat,1.8290111488159615e-05,0.0001728785667674377,1.669361912298442e-05,1,B-Biological_structure
241,allergy,0.001284836764784784,0.0024174647348732333,0.0011167412868512531,1,B-Sign_symptom
242,infections,1.2369163464482794e-05,0.000147135243894644,1.1173641397760189e-05,1,B-Disease_disorder
243,thirst,3.892869907184408e-07,2.052347669391126e-06,2.3349293902880982e-07,0,B-Sign_symptom
244,tightness,1.6870567759289236e-06,2.57419901406138e-05,1.4783441708437831e-06,0,B-Sign_symptom
245,drug allergies,4.105643805060361e-05,1.5799492228622593e-05,3.646901726139111e-05,0,B-History
246,Claritin,1.7449914413263448e-07,3.628032538128708e-06,1.786051559892391e-07,0,B-Diagnostic_procedure
247,diabetes and kidney disease,6.072535536727241e-08,4.595233524107904e-07,5.044014404926415e-08,0,B-Disease_disorder
248,Ecstasy,2.607590090867713e-06,3.234786967294346e-06,2.856874393943754e-06,0,B-Sign_symptom
249,Gemfibrozil,4.2943458897162844e-07,1.4028892462745366e-06,4.044578450319441e-07,0,B-Medication
250,heart complications,1.1271067498754416e-07,6.545011131590245e-07,1.0217235446766081e-07,0,B-Disease_disorder
251,sinus tachycardia,6.709742558160692e-10,1.3288597361967452e-05,5.121843050378123e-10,0,B-Detailed_description
252,shortness of breath,2.543364650428941e-07,0.00035091948688185866,2.1905181104421528e-07,0,B-Sign_symptom
253,allergic,0.00044986905789458326,0.006012394280758904,0.0004127874691495646,0,B-Detailed_description
254,bleeding,0.0005427013442125352,5.855786620059502e-05,0.0005392280382480078,1,B-Sign_symptom
255,left patellar chondromalacia,9.724435731259546e-12,1.5743398301919045e-11,8.594414838745898e-12,1,B-Biological_structure
256,pain,0.002162482309002057,0.011049318553360209,0.0021507965867449456,1,B-Sign_symptom
257,dislocating,7.706124820860061e-08,3.7806780911518183e-06,7.165989860615942e-08,1,B-Therapeutic_procedure
258,infection,2.9185049010660323e-05,0.00016894424533288503,2.832516289896546e-05,1,B-Disease_disorder
259,sinus syndrome,2.3387330332399742e-08,7.613964056258907e-09,2.331147752550492e-08,0,B-Disease_disorder
260,heart attacks,6.842363124215093e-06,5.3906530209253676e-06,7.098734707568137e-06,0,B-Sign_symptom
261,rash,0.0001775074461123403,0.0002079202373307179,0.00018215237425141576,0,B-Sign_symptom
262,type valgus degenerative,1.165634621172202e-16,1.0878576398264322e-16,1.1300833916308567e-16,0,B-Detailed_description
263,metformin,1.3042481034612798e-05,1.4881532992593163e-06,1.1654789241773148e-05,0,B-Medication
264,Naprosyn,3.218920570660384e-08,9.571579467907313e-09,1.4786993666064748e-08,1,B-Coreference
265,shock,7.065176922728513e-06,4.2533344092615215e-05,6.923549405245118e-06,1,B-Sign_symptom
266,pain,0.0014257318758780105,0.0036154347388809675,0.0013817216291651996,1,B-Sign_symptom
267,trauma,0.0005715882891269012,0.00033821528660687327,0.0005194169112825877,1,B-Disease_disorder
268,numbness,3.029930663633656e-05,0.0006623810993100734,2.672526940681372e-05,1,B-Sign_symptom
269,cramping,5.66329658379115e-06,0.0001155000225094886,5.4787099242594485e-06,1,B-Therapeutic_procedure
270,Methotrexate,3.356875658567849e-08,5.441437380083911e-06,1.769643116239068e-08,0,B-Medication
